,state,district,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,new_enrolments,total_updates,total_activity,stress_index,update_dependency_ratio,is_active,adult_total_updates,bds,child_total_activity,cci
1427,BIHAR,MUZAFFARPUR,2025-10-01,1648.0,1596.0,111.0,1630.0,22095.0,4279.0,6922.0,3355.0,34926.0,38281.0,10.407032181168058,0.9123347787471919,1,29017.0,0.23854159487214832,7505.0,0.5700772715161204
1428,BIHAR,MUZAFFARPUR,2025-11-01,2197.0,2123.0,17.0,2929.0,39690.0,6042.0,10775.0,4337.0,59436.0,63773.0,13.701244813278008,0.9319785492520463,1,50465.0,0.21351008599849403,11094.0,0.5445696259576386
1429,BIHAR,MUZAFFARPUR,2025-12-01,1732.0,1419.0,108.0,4043.0,42320.0,10858.0,15470.0,3259.0,72691.0,75950.0,22.297852760736195,0.9570775894984924,1,57790.0,0.2676887404613175,16320.0,0.6652778628760493
1430,BIHAR,NALANDA,2025-03-01,0.0,0.0,0.0,2310.0,21564.0,6154.0,11926.0,0.0,41954.0,41954.0,41954.0,0.9999761649386247,1,33490.0,0.3560956674927592,8464.0,0.7269935026580036
1431,BIHAR,NALANDA,2025-04-01,0.0,0.0,0.0,0.0,0.0,9408.0,9234.0,0.0,18642.0,18642.0,18642.0,0.9999463605642869,1,9234.0,0.9998917162966974,9408.0,0.9998937187798916
1432,BIHAR,NALANDA,2025-05-01,0.0,0.0,0.0,0.0,0.0,6448.0,6644.0,0.0,13092.0,13092.0,13092.0,0.9999236233101657,1,6644.0,0.999849510910459,6448.0,0.9998449371995658
1433,BIHAR,NALANDA,2025-06-01,307.0,1153.0,37.0,0.0,0.0,5457.0,7096.0,1497.0,12553.0,14050.0,8.379839786381842,0.8933883709344531,1,7096.0,0.9998590953924194,6610.0,0.8254424444108305
1434,BIHAR,NALANDA,2025-07-01,434.0,1587.0,37.0,0.0,0.0,5942.0,9402.0,2058.0,15344.0,17402.0,7.452161243322001,0.8816870654484859,1,9402.0,0.9998936509624587,7529.0,0.7891102257636122
1435,BIHAR,NALANDA,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1436,BIHAR,NALANDA,2025-09-01,912.0,2759.0,16.0,2206.0,61005.0,3434.0,5390.0,3687.0,72035.0,75722.0,19.532266811279825,0.9512961715727057,1,66395.0,0.08117958913187541,8399.0,0.4088095238095238
1437,BIHAR,NALANDA,2025-10-01,619.0,1894.0,26.0,1686.0,14627.0,2897.0,3675.0,2539.0,22885.0,25424.0,9.009842519685039,0.9000983284169125,1,18302.0,0.20078675626946402,6477.0,0.44720592775548007
1438,BIHAR,NALANDA,2025-11-01,695.0,1850.0,11.0,2279.0,19659.0,3518.0,5378.0,2556.0,30834.0,33390.0,12.05866249511146,0.9234224791111377,1,25037.0,0.21479351385893442,7647.0,0.45998953974895396
1439,BIHAR,NALANDA,2025-12-01,709.0,1520.0,9.0,3331.0,24376.0,7882.0,7517.0,2238.0,43106.0,45344.0,19.25234479678428,0.9506230014334546,1,31893.0,0.23568696306515333,12733.0,0.6189728286477147
1440,BIHAR,NAWADA,2025-03-01,0.0,0.0,0.0,1429.0,16428.0,6780.0,9577.0,0.0,34214.0,34214.0,34214.0,0.9999707730527546,1,26005.0,0.3682611704991156,8209.0,0.8258221680876979
1441,BIHAR,NAWADA,2025-04-01,0.0,0.0,0.0,0.0,0.0,6580.0,6134.0,0.0,12714.0,12714.0,12714.0,0.9999213527329925,1,6134.0,0.9998370008149959,6580.0,0.9998480474092083
1442,BIHAR,NAWADA,2025-05-01,0.0,0.0,0.0,0.0,0.0,4894.0,4112.0,0.0,9006.0,9006.0,9006.0,0.9998889752414788,1,4112.0,0.99975686846584,4894.0,0.9997957099080694
1443,BIHAR,NAWADA,2025-06-01,0.0,0.0,0.0,0.0,0.0,4748.0,4782.0,0.0,9530.0,9530.0,9530.0,0.9998950792151925,1,4782.0,0.9997909261969475,4748.0,0.9997894293535481
1444,BIHAR,NAWADA,2025-07-01,616.0,2933.0,123.0,0.0,0.0,4425.0,6881.0,3672.0,11306.0,14978.0,3.0781377620473727,0.7547900393884772,1,6881.0,0.9998546934030805,7358.0,0.6013045250713412
1445,BIHAR,NAWADA,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1446,BIHAR,NAWADA,2025-09-01,724.0,3664.0,68.0,1533.0,24394.0,2591.0,4053.0,4456.0,32571.0,37027.0,7.30783037917882,0.8796316301177487,1,28447.0,0.14247047244094488,7788.0,0.33264860700988574
1447,BIHAR,NAWADA,2025-10-01,489.0,2508.0,64.0,900.0,9677.0,1997.0,2351.0,3061.0,14925.0,17986.0,4.874265186152841,0.8297659420692722,1,12028.0,0.19544434283814116,5405.0,0.36940436551979283
1448,BIHAR,NAWADA,2025-11-01,450.0,1815.0,27.0,1241.0,12930.0,2260.0,3383.0,2292.0,19814.0,22106.0,8.641081552551244,0.8962771972678337,1,16313.0,0.20736790486698542,5316.0,0.4250517208952417
1449,BIHAR,NAWADA,2025-12-01,463.0,1460.0,9.0,1792.0,16194.0,4172.0,6525.0,1932.0,28683.0,30615.0,14.838592860838075,0.9368630781290829,1,22719.0,0.2871919014084507,7424.0,0.5618855218855219
1450,BIHAR,PASHCHIM CHAMPARAN,2025-03-01,25.0,88.0,13.0,0.0,0.0,0.0,0.0,126.0,0.0,126.0,0.0,0.0,1,0.0,0.0,88.0,0.0
1451,BIHAR,PASHCHIM CHAMPARAN,2025-04-01,0.0,0.0,0.0,0.0,0.0,11.0,30.0,0.0,41.0,41.0,41.0,0.9761904761904762,1,30.0,0.967741935483871,11.0,0.9166666666666666
1452,BIHAR,PASHCHIM CHAMPARAN,2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1453,BIHAR,PASHCHIM CHAMPARAN,2025-06-01,1969.0,4299.0,239.0,0.0,0.0,0.0,0.0,6507.0,0.0,6507.0,0.0,0.0,1,0.0,0.0,4299.0,0.0
1454,BIHAR,PASHCHIM CHAMPARAN,2025-07-01,3018.0,6314.0,310.0,0.0,0.0,0.0,0.0,9642.0,0.0,9642.0,0.0,0.0,1,0.0,0.0,6314.0,0.0
1455,BIHAR,PASHCHIM CHAMPARAN,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1456,BIHAR,PASHCHIM CHAMPARAN,2025-09-01,21.0,12.0,0.0,8.0,398.0,10.0,51.0,33.0,467.0,500.0,13.735294117647058,0.9321357285429142,1,449.0,0.11333333333333333,30.0,0.3225806451612903
1457,BIHAR,PASHCHIM CHAMPARAN,2025-10-01,4.0,6.0,0.0,2.0,197.0,7.0,52.0,10.0,258.0,268.0,23.454545454545453,0.9591078066914498,1,249.0,0.208,15.0,0.4375
1458,BIHAR,PASHCHIM CHAMPARAN,2025-11-01,12.0,6.0,0.0,6.0,276.0,4.0,76.0,18.0,362.0,380.0,19.05263157894737,0.9501312335958005,1,352.0,0.21529745042492918,16.0,0.23529411764705882
1459,BIHAR,PASHCHIM CHAMPARAN,2025-12-01,11.0,12.0,0.0,7.0,226.0,8.0,104.0,23.0,345.0,368.0,14.375,0.9349593495934959,1,330.0,0.31419939577039274,27.0,0.2857142857142857
1460,BIHAR,PATNA,2025-03-01,12.0,52.0,16.0,4807.0,41971.0,11916.0,18174.0,80.0,76868.0,76948.0,948.9876543209876,0.9989473547414521,1,60145.0,0.3021647324842882,16775.0,0.7103004291845494
1461,BIHAR,PATNA,2025-04-01,723.0,2303.0,373.0,0.0,0.0,17785.0,15295.0,3399.0,33080.0,36479.0,9.729411764705882,0.9067982456140351,1,15295.0,0.9999346234309623,20088.0,0.8853103688585793
1462,BIHAR,PATNA,2025-05-01,105.0,347.0,22.0,0.0,0.0,13057.0,12157.0,474.0,25214.0,25688.0,53.08210526315789,0.9815095955467321,1,12157.0,0.9999177496298733,13404.0,0.9740395374860127
1463,BIHAR,PATNA,2025-06-01,320.0,1009.0,38.0,0.0,0.0,11445.0,12409.0,1367.0,23854.0,25221.0,17.43713450292398,0.9457616366664023,1,12409.0,0.9999194198227236,12454.0,0.9189080690485749
1464,BIHAR,PATNA,2025-07-01,508.0,1551.0,51.0,0.0,0.0,12172.0,17511.0,2110.0,29683.0,31793.0,14.061108479393653,0.9336038246209977,1,17511.0,0.9999428962996803,13723.0,0.8869134363159429
1465,BIHAR,PATNA,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1466,BIHAR,PATNA,2025-09-01,1692.0,4715.0,18.0,4161.0,62593.0,6475.0,9253.0,6425.0,82482.0,88907.0,12.835667600373483,0.9277230395464975,1,71846.0,0.12878756245911452,15351.0,0.42176915059927045
1467,BIHAR,PATNA,2025-10-01,921.0,2146.0,159.0,2345.0,26942.0,4169.0,6432.0,3226.0,39888.0,43114.0,12.360706538580725,0.9251536588194363,1,33374.0,0.1927191011235955,8660.0,0.4813531924720009
1468,BIHAR,PATNA,2025-11-01,1161.0,2757.0,28.0,4118.0,41882.0,6557.0,10385.0,3946.0,62942.0,66888.0,15.946795034203193,0.9409917923724379,1,52267.0,0.19868753348128873,13432.0,0.488126256234646
1469,BIHAR,PATNA,2025-12-01,1303.0,2271.0,43.0,5500.0,49453.0,9746.0,14076.0,3617.0,78775.0,82392.0,21.77307904919845,0.9560885026640613,1,63529.0,0.22156461514245238,17517.0,0.5563420481790159
1470,BIHAR,PURBA CHAMPARAN,2025-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1471,BIHAR,PURBA CHAMPARAN,2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1472,BIHAR,PURBA CHAMPARAN,2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1473,BIHAR,PURBA CHAMPARAN,2025-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1474,BIHAR,PURBA CHAMPARAN,2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1475,BIHAR,PURBA CHAMPARAN,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1476,BIHAR,PURBA CHAMPARAN,2025-09-01,16.0,30.0,0.0,2.0,272.0,6.0,38.0,46.0,318.0,364.0,6.76595744680851,0.8712328767123287,1,310.0,0.12218649517684887,38.0,0.15384615384615385
1477,BIHAR,PURBA CHAMPARAN,2025-10-01,14.0,14.0,0.0,3.0,153.0,6.0,42.0,28.0,204.0,232.0,7.0344827586206895,0.8755364806866953,1,195.0,0.21428571428571427,23.0,0.25
1478,BIHAR,PURBA CHAMPARAN,2025-11-01,16.0,16.0,0.0,4.0,229.0,6.0,71.0,32.0,310.0,342.0,9.393939393939394,0.9037900874635568,1,300.0,0.23588039867109634,26.0,0.2222222222222222
1479,BIHAR,PURBA CHAMPARAN,2025-12-01,15.0,6.0,0.0,10.0,261.0,9.0,86.0,21.0,366.0,387.0,16.636363636363637,0.9432989690721649,1,347.0,0.2471264367816092,25.0,0.34615384615384615
1480,BIHAR,PURBI CHAMPARAN,2025-03-01,60.0,241.0,35.0,0.0,0.0,0.0,0.0,336.0,0.0,336.0,0.0,0.0,1,0.0,0.0,241.0,0.0
1481,BIHAR,PURBI CHAMPARAN,2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1482,BIHAR,PURBI CHAMPARAN,2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1483,BIHAR,PURBI CHAMPARAN,2025-06-01,1549.0,4314.0,335.0,0.0,0.0,0.0,0.0,6198.0,0.0,6198.0,0.0,0.0,1,0.0,0.0,4314.0,0.0
1484,BIHAR,PURBI CHAMPARAN,2025-07-01,2391.0,5516.0,430.0,0.0,0.0,0.0,0.0,8337.0,0.0,8337.0,0.0,0.0,1,0.0,0.0,5516.0,0.0
1485,BIHAR,PURBI CHAMPARAN,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1486,BIHAR,PURBI CHAMPARAN,2025-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1487,BIHAR,PURBI CHAMPARAN,2025-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1488,BIHAR,PURBI CHAMPARAN,2025-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1489,BIHAR,PURBI CHAMPARAN,2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1490,BIHAR,PURNEA,2025-03-01,0.0,0.0,0.0,0.0,0.0,112.0,435.0,0.0,547.0,547.0,547.0,0.9981751824817519,1,435.0,0.9977064220183486,112.0,0.9911504424778761
1491,BIHAR,PURNEA,2025-04-01,0.0,0.0,0.0,0.0,0.0,183.0,475.0,0.0,658.0,658.0,658.0,0.9984825493171472,1,475.0,0.9978991596638656,183.0,0.9945652173913043
1492,BIHAR,PURNEA,2025-05-01,0.0,0.0,0.0,0.0,0.0,127.0,385.0,0.0,512.0,512.0,512.0,0.9980506822612085,1,385.0,0.9974093264248705,127.0,0.9921875
1493,BIHAR,PURNEA,2025-06-01,0.0,0.0,0.0,0.0,0.0,164.0,352.0,0.0,516.0,516.0,516.0,0.9980657640232108,1,352.0,0.9971671388101983,164.0,0.9939393939393939
1494,BIHAR,PURNEA,2025-07-01,0.0,0.0,0.0,0.0,0.0,178.0,598.0,0.0,776.0,776.0,776.0,0.9987129987129987,1,598.0,0.998330550918197,178.0,0.994413407821229
1495,BIHAR,PURNEA,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1496,BIHAR,PURNEA,2025-09-01,60.0,39.0,0.0,27.0,1090.0,62.0,542.0,99.0,1721.0,1820.0,17.21,0.9450851180669961,1,1632.0,0.33190447030006126,128.0,0.4806201550387597
1497,BIHAR,PURNEA,2025-10-01,33.0,13.0,0.0,4.0,471.0,47.0,300.0,46.0,822.0,868.0,17.48936170212766,0.9459148446490219,1,771.0,0.38860103626943004,64.0,0.7230769230769231
1498,BIHAR,PURNEA,2025-11-01,49.0,25.0,0.0,30.0,581.0,63.0,432.0,74.0,1106.0,1180.0,14.746666666666666,0.9364944961896697,1,1013.0,0.4260355029585799,118.0,0.5294117647058824
1499,BIHAR,PURNEA,2025-12-01,27.0,11.0,0.0,41.0,562.0,91.0,408.0,38.0,1102.0,1140.0,28.256410256410255,0.9658194566170026,1,970.0,0.42018537590113286,143.0,0.6319444444444444
1500,BIHAR,PURNIA,2025-03-01,0.0,0.0,0.0,2194.0,26114.0,13497.0,17552.0,0.0,59357.0,59357.0,59357.0,0.9999831530711951,1,43666.0,0.4019511301440447,15691.0,0.8601198062707112
1501,BIHAR,PURNIA,2025-04-01,517.0,276.0,21.0,0.0,0.0,19935.0,17607.0,814.0,37542.0,38356.0,46.06380368098159,0.9787522486117267,1,17607.0,0.9999432076328941,20211.0,0.9862952701365525
1502,BIHAR,PURNIA,2025-05-01,0.0,0.0,0.0,0.0,0.0,11549.0,12253.0,0.0,23802.0,23802.0,23802.0,0.999957988488846,1,12253.0,0.9999183939937979,11549.0,0.9999134199134199
1503,BIHAR,PURNIA,2025-06-01,620.0,741.0,57.0,0.0,0.0,18137.0,12252.0,1418.0,30389.0,31807.0,21.415785764622974,0.9553885814889336,1,12252.0,0.9999183873337142,18878.0,0.960697070819429
1504,BIHAR,PURNIA,2025-07-01,872.0,1017.0,35.0,0.0,0.0,17607.0,17128.0,1924.0,34735.0,36659.0,18.044155844155846,0.9474904528096018,1,17128.0,0.9999416194757429,18624.0,0.9453422818791947
1505,BIHAR,PURNIA,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1506,BIHAR,PURNIA,2025-09-01,3333.0,2028.0,14.0,1507.0,31158.0,6550.0,12153.0,5375.0,51368.0,56743.0,9.555059523809524,0.9052587057662485,1,43311.0,0.2805919837458441,10085.0,0.6494150307356732
1507,BIHAR,PURNIA,2025-10-01,3070.0,1471.0,24.0,1304.0,20848.0,3866.0,7553.0,4565.0,33571.0,38136.0,7.352387209811651,0.8802737499016703,1,28401.0,0.2659319766213647,6641.0,0.5820535983137609
1508,BIHAR,PURNIA,2025-11-01,1654.0,1061.0,20.0,1756.0,24150.0,4603.0,10085.0,2735.0,40594.0,43329.0,14.836988304093568,0.9368566812831757,1,34235.0,0.2945729641313238,7420.0,0.6202668104029107
1509,BIHAR,PURNIA,2025-12-01,2129.0,1127.0,13.0,2686.0,31657.0,10289.0,15935.0,3269.0,60567.0,63836.0,18.522018348623853,0.948775788335918,1,47592.0,0.3348181455256025,14102.0,0.7295610862936964
1510,BIHAR,ROHTAS,2025-03-01,0.0,0.0,0.0,2121.0,19596.0,7472.0,9366.0,0.0,38555.0,38555.0,38555.0,0.9999740636995539,1,28962.0,0.32337810309705484,9593.0,0.7788200958932666
1511,BIHAR,ROHTAS,2025-04-01,0.0,0.0,0.0,0.0,0.0,8429.0,7584.0,0.0,16013.0,16013.0,16013.0,0.9999375546396903,1,7584.0,0.9998681608437706,8429.0,0.9998813760379597
1512,BIHAR,ROHTAS,2025-05-01,0.0,0.0,0.0,0.0,0.0,5855.0,6101.0,0.0,11956.0,11956.0,11956.0,0.9999163669816844,1,6101.0,0.9998361193051458,5855.0,0.9998292349726776
1513,BIHAR,ROHTAS,2025-06-01,0.0,0.0,0.0,0.0,0.0,5400.0,6526.0,0.0,11926.0,11926.0,11926.0,0.9999161566194349,1,6526.0,0.9998467902558603,5400.0,0.9998148491020181
1514,BIHAR,ROHTAS,2025-07-01,0.0,0.0,0.0,0.0,0.0,5688.0,8130.0,0.0,13818.0,13818.0,13818.0,0.999927635863666,1,8130.0,0.9998770138974296,5688.0,0.9998242221831605
1515,BIHAR,ROHTAS,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1516,BIHAR,ROHTAS,2025-09-01,847.0,1800.0,11.0,2021.0,26021.0,3572.0,5543.0,2658.0,37157.0,39815.0,13.974050394885296,0.933217801888688,1,31564.0,0.17560589260256612,7393.0,0.48309440086556665
1517,BIHAR,ROHTAS,2025-10-01,474.0,962.0,44.0,1520.0,15316.0,2845.0,3740.0,1480.0,23421.0,24901.0,15.814314652261984,0.9405268653120231,1,19056.0,0.19625334522747548,5327.0,0.5339714714714715
1518,BIHAR,ROHTAS,2025-11-01,740.0,1273.0,13.0,2103.0,22227.0,4520.0,6876.0,2026.0,35726.0,37752.0,17.6250616674889,0.9463089026037665,1,29103.0,0.2362561847168774,7896.0,0.5723692541471445
1519,BIHAR,ROHTAS,2025-12-01,680.0,1085.0,10.0,2697.0,24123.0,6273.0,7790.0,1775.0,40883.0,42658.0,23.019707207207208,0.9583675191635997,1,31913.0,0.24409350128470264,10055.0,0.6238066825775657
1520,BIHAR,SAHARSA,2025-03-01,0.0,0.0,0.0,1584.0,18727.0,6272.0,12430.0,0.0,39013.0,39013.0,39013.0,0.9999743681755268,1,31157.0,0.3989344630592464,7856.0,0.7982690594374443
1521,BIHAR,SAHARSA,2025-04-01,0.0,0.0,0.0,0.0,0.0,8078.0,11399.0,0.0,19477.0,19477.0,19477.0,0.9999486600266968,1,11399.0,0.9999122807017544,8078.0,0.9998762223047407
1522,BIHAR,SAHARSA,2025-05-01,334.0,295.0,13.0,0.0,0.0,5638.0,7734.0,642.0,13372.0,14014.0,20.796267496111977,0.9541205850874064,1,7734.0,0.9998707175177763,5933.0,0.9501179642736771
1523,BIHAR,SAHARSA,2025-06-01,319.0,487.0,20.0,0.0,0.0,3919.0,5634.0,826.0,9553.0,10379.0,11.551390568319226,0.9203275529865125,1,5634.0,0.9998225377107365,4406.0,0.889267075107783
1524,BIHAR,SAHARSA,2025-07-01,569.0,627.0,42.0,0.0,0.0,4688.0,9027.0,1238.0,13715.0,14953.0,11.069410815173526,0.9171459141366859,1,9027.0,0.9998892334957908,5315.0,0.8818660647103085
1525,BIHAR,SAHARSA,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1526,BIHAR,SAHARSA,2025-09-01,1673.0,1812.0,39.0,1281.0,22698.0,3302.0,8873.0,3524.0,36154.0,39678.0,10.25645390070922,0.9111620756571486,1,31571.0,0.2810401621690105,6395.0,0.516260162601626
1527,BIHAR,SAHARSA,2025-10-01,1087.0,1193.0,34.0,785.0,8967.0,2388.0,5448.0,2314.0,17588.0,19902.0,7.597408207343412,0.88368587650103,1,14415.0,0.3779134295227525,4366.0,0.5468284863750859
1528,BIHAR,SAHARSA,2025-11-01,1219.0,1180.0,39.0,1202.0,11862.0,3120.0,7178.0,2438.0,23362.0,25800.0,9.578515785157851,0.9054687802798341,1,19040.0,0.376975999159708,5502.0,0.5669634744684717
1529,BIHAR,SAHARSA,2025-12-01,1080.0,983.0,18.0,1591.0,12480.0,5007.0,9731.0,2081.0,28809.0,30890.0,13.837175792507205,0.9326017286588326,1,22211.0,0.43809652440122454,7581.0,0.660379847006067
1530,BIHAR,SAMASTIPUR,2025-03-01,0.0,0.0,0.0,4382.0,44385.0,13667.0,19484.0,0.0,81918.0,81918.0,81918.0,0.9999877928197366,1,63869.0,0.3050571473305151,18049.0,0.7571745152354571
1531,BIHAR,SAMASTIPUR,2025-04-01,0.0,0.0,0.0,0.0,0.0,21204.0,16623.0,0.0,37827.0,37827.0,37827.0,0.9999735645553558,1,16623.0,0.9999398460057748,21204.0,0.9999528413110116
1532,BIHAR,SAMASTIPUR,2025-05-01,0.0,0.0,0.0,0.0,0.0,11934.0,11062.0,0.0,22996.0,22996.0,22996.0,0.9999565160673132,1,11062.0,0.9999096086052608,11934.0,0.9999162128194387
1533,BIHAR,SAMASTIPUR,2025-06-01,0.0,0.0,0.0,0.0,0.0,9322.0,9529.0,0.0,18851.0,18851.0,18851.0,0.9999469552302143,1,9529.0,0.9998950682056663,9322.0,0.9998927383889306
1534,BIHAR,SAMASTIPUR,2025-07-01,513.0,488.0,13.0,0.0,0.0,10278.0,13172.0,1014.0,23450.0,24464.0,23.103448275862068,0.9585121602288984,1,13172.0,0.9999240871479541,10766.0,0.9545834494288102
1535,BIHAR,SAMASTIPUR,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1536,BIHAR,SAMASTIPUR,2025-09-01,3151.0,2323.0,31.0,2464.0,46251.0,5382.0,7445.0,5505.0,61542.0,67047.0,11.177261169633127,0.9178797279560912,1,53696.0,0.1386483416205747,10169.0,0.5292035398230088
1537,BIHAR,SAMASTIPUR,2025-10-01,2262.0,1433.0,42.0,1683.0,19344.0,3917.0,5163.0,3737.0,30107.0,33844.0,8.05430711610487,0.8895553257497415,1,24507.0,0.21066590501060878,7033.0,0.5568666477111174
1538,BIHAR,SAMASTIPUR,2025-11-01,2805.0,1917.0,31.0,2998.0,35217.0,6529.0,9460.0,4753.0,54204.0,58957.0,11.401766933108961,0.9193663285728824,1,44677.0,0.21173732038139575,11444.0,0.5704674530362603
1539,BIHAR,SAMASTIPUR,2025-12-01,2558.0,1626.0,14.0,3918.0,41650.0,10928.0,15066.0,4198.0,71562.0,75760.0,17.04262919742796,0.944575705178126,1,56716.0,0.2656346421707777,16472.0,0.6633885752443393
1540,BIHAR,SAMSTIPUR,2025-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1541,BIHAR,SAMSTIPUR,2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1542,BIHAR,SAMSTIPUR,2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1543,BIHAR,SAMSTIPUR,2025-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1544,BIHAR,SAMSTIPUR,2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1545,BIHAR,SAMSTIPUR,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1546,BIHAR,SAMSTIPUR,2025-09-01,12.0,12.0,0.0,3.0,92.0,4.0,52.0,24.0,151.0,175.0,6.04,0.8579545454545454,1,144.0,0.3586206896551724,19.0,0.2
1547,BIHAR,SAMSTIPUR,2025-10-01,11.0,5.0,0.0,2.0,75.0,1.0,25.0,16.0,103.0,119.0,6.0588235294117645,0.8583333333333333,1,100.0,0.24752475247524752,8.0,0.1111111111111111
1548,BIHAR,SAMSTIPUR,2025-11-01,16.0,18.0,0.0,1.0,144.0,3.0,43.0,34.0,191.0,225.0,5.457142857142857,0.8451327433628318,1,187.0,0.22872340425531915,22.0,0.13043478260869565
1549,BIHAR,SAMSTIPUR,2025-12-01,2.0,6.0,0.0,4.0,127.0,5.0,62.0,8.0,198.0,206.0,22.0,0.9565217391304348,1,189.0,0.3263157894736842,15.0,0.3125
1550,BIHAR,SARAN,2025-03-01,0.0,0.0,0.0,3695.0,41077.0,7779.0,13089.0,0.0,65640.0,65640.0,65640.0,0.999984765619049,1,54166.0,0.24164158989790832,11474.0,0.6779084967320261
1551,BIHAR,SARAN,2025-04-01,143.0,174.0,10.0,0.0,0.0,9485.0,10504.0,327.0,19989.0,20316.0,60.94207317073171,0.9838558842348772,1,10504.0,0.9999048072346501,9659.0,0.9818840579710145
1552,BIHAR,SARAN,2025-05-01,0.0,0.0,0.0,0.0,0.0,8390.0,8257.0,0.0,16647.0,16647.0,16647.0,0.9999399327246516,1,8257.0,0.9998789053039477,8390.0,0.9998808246931236
1553,BIHAR,SARAN,2025-06-01,222.0,864.0,25.0,0.0,0.0,7037.0,8676.0,1111.0,15713.0,16824.0,14.130395683453237,0.9339078751857355,1,8676.0,0.9998847527947448,7901.0,0.8905340420146798
1554,BIHAR,SARAN,2025-07-01,607.0,1872.0,52.0,0.0,0.0,8057.0,12032.0,2531.0,20089.0,22620.0,7.934044233807267,0.8880686088148181,1,12032.0,0.9999168952048533,9929.0,0.8113796576032225
