state,district,mean_update_to_enrolment_ratio,mean_update_dependency,update_to_enrolment_ratio_volatility,dependency_volatility,pct_active_months,activity_growth_slope
DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DIU,24.3875,0.45855494751664105,59.27971740682755,0.4853735619320566,0.5,-1.8242424242424233
DAMAN & DIU,DAMAN,119.03333333333333,0.890893556303037,86.66200307965295,0.3130714116729109,0.9,1.551515151515151
DAMAN & DIU,DIU,60.9202380952381,0.7801139153817694,66.5474737696117,0.41150786840342957,0.8,16.35151515151515
DAMAN AND DIU,DAMAN,276.7870215311005,0.8892380025803366,278.7998406136432,0.3126703861714545,0.9,5.993939393939394
DAMAN AND DIU,DIU,180.8722222222222,0.8770641945480053,177.43103540559886,0.3097199253038808,0.9,7.200000000000001
DARBHANGA,NEAR UNIVERSITY THANA,0.2,0.06666666666666667,0.6324555320336759,0.21081851067789195,0.1,0.1090909090909091
DELHI,CENTRAL DELHI,2042.3215965992858,0.8544610208594641,6343.633399325578,0.30295370587526815,0.9,-1298.4121212121213
DELHI,EAST DELHI,3157.734901268112,0.861086186721883,9904.367296254028,0.30413615692498325,0.9,-3726.3636363636365
DELHI,NAJAFGARH,67.015,0.6694470276780481,90.23951204406315,0.46349787309245644,0.7,-6.836363636363637
DELHI,NEW DELHI,374.32675624360354,0.7838797973379348,741.5413543407611,0.34143570165638765,0.9,-63.92121212121212
DELHI,NORTH DELHI,7092.810592290969,0.861711905853657,11720.936289203382,0.3049756597146782,0.9,-1773.860606060606
DELHI,NORTH EAST,3854.3348739786334,0.8646094462636407,4521.978385981628,0.3076130433114253,0.9,-461.52121212121216
DELHI,NORTH EAST   *,0.0,0.0,0.0,0.0,0.1,0.03636363636363636
DELHI,NORTH EAST DELHI,13221.399343323958,0.8532332812369845,22464.65291163528,0.3030520626815344,0.9,-2886.2606060606063
DELHI,NORTH WEST DELHI,229.63919683333734,0.8679540287341381,578.1999563038552,0.306612309421966,0.9,-8409.848484848484
DELHI,SHAHDARA,1053.5705226523046,0.8580880135438751,2200.3469547204204,0.3032789192976021,0.9,-366.3212121212121
DELHI,SOUTH DELHI,6806.537343029979,0.8609189379941314,21362.493234045523,0.3050740183792939,0.9,-5540.703030303031
DELHI,SOUTH EAST DELHI,53.27474637681159,0.8728779337166032,43.27125598877558,0.30766327922628195,0.9,44.696969696969695
DELHI,SOUTH WEST DELHI,5704.913189549736,0.8648322249829719,17930.86887913316,0.30562936722384826,0.9,-3629.448484848485
DELHI,WEST DELHI,39.43840820137069,0.8501128920570571,71.09019768743912,0.30022069332399315,0.9,-5658.854545454546
GOA,BARDEZ,5.5,0.36693121693121694,8.631338250816034,0.4741547215825936,0.4,2.8424242424242427
GOA,BICHOLIM,0.4,0.13333333333333333,0.8432740427115678,0.28109134757052257,0.2,0.16969696969696973
GOA,NORTH GOA,2223.044759019471,0.8812716054835942,3094.074635463937,0.3106686291697468,0.9,301.4787878787879
GOA,SOUTH GOA,2320.1840138221337,0.883077168854032,2729.703599705067,0.3111938071888838,0.9,135.42424242424244
GOA,TISWADI,0.6,0.19166666666666665,1.07496769977314,0.31439241815379804,0.3,0.20606060606060608
GUJARAT,AHMADABAD,494.3801514827548,0.7524693215191421,929.8455874891123,0.3695999473362439,0.9,379.1333333333334
GUJARAT,AHMEDABAD,18155.085999487896,0.8701559542788401,39509.6087244416,0.3077284080541315,0.9,-2343.818181818182
GUJARAT,AMRELI,3650.22419793606,0.8595713937872601,6033.792327515914,0.3041810023861899,0.9,-41.83636363636364
GUJARAT,ANAND,2679.05424367071,0.8555807959738526,8365.687759253678,0.30326759864971536,0.9,-457.68484848484843
GUJARAT,ARVALLI,1280.9181048752193,0.8438626424747708,2067.332802708328,0.3005187386898314,0.9,35.284848484848474
GUJARAT,BANAS KANTHA,2.376864676336158,0.3290855613746403,4.048999733570383,0.42445300029789823,0.7,-117.9030303030303
GUJARAT,BANASKANTHA,8977.192853189144,0.8252799131261426,14566.543590359839,0.2992776305047264,0.9,457.6363636363636
GUJARAT,BHARUCH,5145.889209875114,0.865407898766445,9127.68420241526,0.30616005076976505,0.9,-413.53333333333336
GUJARAT,BHAVNAGAR,5776.954810545296,0.8518125074944898,12476.65559919656,0.30235830214500115,0.9,-527.939393939394
GUJARAT,BOTAD,700.434640478649,0.8012787765206342,1596.0434812730832,0.291803566117066,0.9,-82.61818181818182
GUJARAT,CHHOTAUDEPUR,670.1735221107535,0.8242491113387812,2077.582429220114,0.29733905109762426,0.9,-299.5878787878788
GUJARAT,DAHOD,6332.638213547003,0.8348588536853161,10638.85947260048,0.29867394159943084,0.9,-848.6545454545455
GUJARAT,DANG,0.0,0.0,0.0,0.0,0.2,-9.696969696969697
GUJARAT,DEVBHUMI DWARKA,820.0096218207184,0.8267792611745313,1718.14472711869,0.2959789237230882,0.9,-31.672727272727276
GUJARAT,DOHAD,435.0541311896961,0.6936310805772246,907.859006576739,0.35986287918425097,0.9,-52.74545454545455
GUJARAT,GANDHINAGAR,2455.09202066124,0.8574002687892314,7686.435419025862,0.303062126678452,0.9,-954.6060606060606
GUJARAT,GIR SOMNATH,1219.1588113420316,0.8013006352784962,2630.3513135710086,0.2953527941899871,0.9,-16.042424242424243
GUJARAT,JAMNAGAR,3512.825498050347,0.8531012487392922,7821.810933939994,0.3021486130650003,0.9,-133.01212121212134
GUJARAT,JUNAGADH,6901.176893859342,0.8621319185385513,9232.330950691818,0.3064071133205716,0.9,108.13939393939397
GUJARAT,KACHCHH,89.43440825455686,0.8524249798377189,158.13885717930248,0.30222767594908667,0.9,-673.2242424242423
GUJARAT,KHEDA,5460.8859727225845,0.8555601104404913,12394.476287527597,0.30356864627231556,0.9,-747.7878787878788
GUJARAT,MAHESANA,4599.578859505686,0.8572246203433929,9948.029033728151,0.3031866260121337,0.9,-469.1151515151515
GUJARAT,MAHISAGAR,967.0070593296911,0.8404684467118706,2063.9836985686406,0.2992661549967198,0.9,-14.484848484848479
GUJARAT,MORBI,14.680158970988426,0.7853252562903629,26.46551607775179,0.28258725227410497,0.9,-355.24848484848485
GUJARAT,NARMADA,3606.7267707192236,0.8711278639150777,4046.9511824676506,0.308413794239162,0.9,-423.52121212121216
GUJARAT,NAVSARI,2204.8160453204428,0.8664084919968736,5229.225477366115,0.3057050061491022,0.9,-35.993939393939364
GUJARAT,PANCH MAHALS,4.2542153924506865,0.35946295729898925,6.137948314320741,0.46504020300860355,0.5,24.47272727272727
GUJARAT,PANCHMAHALS,5105.216169529975,0.8558085007295173,8442.177967200396,0.3035502622691265,0.9,472.83030303030307
GUJARAT,PATAN,21.14842910727513,0.8298246747834988,23.682035808593113,0.2958194409812286,0.9,23.727272727272727
GUJARAT,PORBANDAR,1344.5480978585497,0.848237233815284,2895.333692810555,0.30010133098202246,0.9,-185.54545454545456
GUJARAT,RAJKOT,4463.327285002343,0.8469342300112637,14039.378552567572,0.2998707030228406,0.9,-1459.5212121212126
GUJARAT,SABAR KANTHA,3.334155844155844,0.3524095721923764,4.823464276952966,0.4555639130509967,0.5,41.41212121212121
GUJARAT,SABARKANTHA,5301.64024099416,0.8632348135199779,9032.497344755875,0.30560503264527045,0.9,-35.82424242424246
GUJARAT,SURAT,15365.504570196592,0.8617684228802786,33807.42157484744,0.3042430502828197,0.9,-2670.6545454545458
GUJARAT,SURENDRA NAGAR,5635.6664678422,0.8466376997906506,9879.300283081611,0.3028537718469855,0.9,-803.8969696969698
GUJARAT,SURENDRANAGAR,4.3934443777511,0.36226735123326814,6.507941287283894,0.4680522676712851,0.5,54.64242424242424
GUJARAT,TAPI,2487.101355539576,0.8604184620178282,3502.84370219246,0.3069509115276355,0.9,-147.2666666666667
GUJARAT,THE DANGS,1349.9351880412266,0.8597956104421558,2248.0578744812037,0.3049000282020941,0.9,-389.9818181818182
GUJARAT,VADODARA,90.78953788882816,0.8600924486622423,188.40739437510072,0.30406939344407735,0.9,-23.27272727272734
GUJARAT,VALSAD,3925.497693579777,0.8467912420825001,8961.02653875867,0.30021166801243493,0.9,-597.5212121212121
HARYANA,AKHERA,0.1,0.05,0.31622776601683794,0.15811388300841897,0.1,0.04242424242424243
HARYANA,AMBALA,5286.696310138499,0.8692563395937363,6849.318723371109,0.30757868570525426,0.9,-261.3939393939393
HARYANA,BHIWANI,7713.958844976873,0.8735080853963003,8332.727811305203,0.3088962557608287,0.9,-142.07272727272732
HARYANA,CHARKHI DADRI,1156.0800987405419,0.8664974380841072,1342.7307493583044,0.3078557581252225,0.9,92.55151515151516
HARYANA,FARIDABAD,38.470883963862306,0.8484475617582424,75.44808141134286,0.2992709314541191,0.9,-1209.3515151515153
HARYANA,FATEHABAD,7056.027306348832,0.8750490992347555,7758.94202769521,0.30916308061976616,0.9,-417.8545454545455
HARYANA,GURGAON,7457.641170677688,0.8629601164712313,12703.548744202972,0.30538097900141836,0.9,-302.53939393939396
HARYANA,GURUGRAM,0.0,0.0,0.0,0.0,0.3,-28.363636363636363
HARYANA,HISAR,9341.524141149019,0.8702263178916096,12527.506525575856,0.3077561910701253,0.9,-208.6969696969697
HARYANA,JHAJJAR,5271.9708775410345,0.8711830372758513,5989.984900999739,0.30855616829248883,0.9,-41.99393939393942
HARYANA,JHAJJAR *,0.0,0.0,0.0,0.0,0.1,0.01818181818181818
HARYANA,JIND,8238.500123987205,0.870995333001374,8786.675455623663,0.30856028746487146,0.9,-279.1151515151515
HARYANA,KAITHAL,6491.621739503829,0.872860843813681,8875.75654964593,0.3081347301226366,0.9,-756.8424242424244
HARYANA,KARNAL,8902.839897864771,0.8703385758407993,9596.07023144093,0.3083624530469361,0.9,-595.9030303030304
HARYANA,KURUKSHETRA,5406.298904632441,0.8742174778004612,6999.032581972094,0.30877234835237705,0.9,-408.72121212121215
HARYANA,MAHENDRAGARH,4295.2621779747415,0.8681735195708591,4593.318183110577,0.3079312312271026,0.9,137.0060606060606
HARYANA,MEWAT,5569.872117822681,0.8547658641091374,8221.027875168647,0.30396356125890656,0.9,903.0787878787879
HARYANA,NUH,0.0,0.0,0.0,0.0,0.1,-27.381818181818183
HARYANA,PALWAL,7464.808822417135,0.865993428944593,8714.376465224299,0.30750285235647745,0.9,199.22424242424245
HARYANA,PANCHKULA,4577.543068360214,0.8784767427274522,5007.00912363666,0.3099375375056601,0.9,-312.9272727272727
HARYANA,PANIPAT,5919.525863611687,0.8575473313233681,9971.118198068629,0.3036757445946993,0.9,-513.1575757575757
HARYANA,REWARI,5495.478796268197,0.8748071013770289,5791.004614979124,0.30915742529975765,0.9,-85.36969696969695
HARYANA,ROHTAK,5309.443826079647,0.8657647343035748,6884.509252584726,0.3064992828990117,0.9,-412.5818181818182
HARYANA,SIRSA,9070.548114428419,0.8779993398261233,9641.026766676194,0.3098564958929307,0.9,-123.36363636363635
HARYANA,SONIPAT,7438.13583652313,0.8676547086742259,10138.939235123358,0.3071821435446875,0.9,-691.0424242424244
HARYANA,YAMUNA NAGAR,8483.880406391954,0.8757212208255039,9448.868397261707,0.30938891703589977,0.9,-143.26666666666668
HARYANA,YAMUNANAGAR,45.49901960784314,0.7678223084800211,46.361116023495335,0.4059957025897954,0.8,26.01818181818182
HIMACHAL PRADESH,BILASPUR,1426.5901110575128,0.8734910567741345,1601.4642460336022,0.30871517311075014,0.9,110.32121212121213
HIMACHAL PRADESH,CHAMBA,2427.861583803038,0.8774924700511082,3219.142434517249,0.30973268768029716,0.9,259.8
HIMACHAL PRADESH,HAMIRPUR,1430.0296942894927,0.8725794229576553,1621.8498315940203,0.3085965432808968,0.9,218.34545454545457
HIMACHAL PRADESH,KANGRA,5808.830198094149,0.8762661786044268,7180.378844778496,0.3095121243088622,0.9,625.939393939394
HIMACHAL PRADESH,KINNAUR,263.09813438195795,0.8777610963388238,296.95346945357016,0.30960952560640836,0.9,56.115151515151524
HIMACHAL PRADESH,KULLU,1172.010528810237,0.8697433083755748,1651.1886594775506,0.30726962461195007,0.9,219.12121212121212
HIMACHAL PRADESH,LAHAUL AND SPITI,6.2333333333333325,0.37172976011994,8.854168300653443,0.4803774039953112,0.4,4.7696969696969695
HIMACHAL PRADESH,LAHUL & SPITI,18.475892857142856,0.47770626432391133,27.9988902493324,0.5039508755580827,0.5,30.715151515151515
HIMACHAL PRADESH,LAHUL AND SPITI,28.80887445887446,0.576649838920064,40.8823915567084,0.4968964991662992,0.6,32.666666666666664
HIMACHAL PRADESH,MANDI,4116.3072049255,0.8750672578371557,4747.267306638276,0.3091074595108825,0.9,154.76969696969698
HIMACHAL PRADESH,SHIMLA,2536.609042487238,0.8784116016092163,2969.312591782032,0.3099144074035436,0.9,332.3818181818182
HIMACHAL PRADESH,SIRMAUR,3167.0108794065063,0.8687606464758714,3770.7046865383427,0.30799122042304516,0.9,-297.43636363636364
HIMACHAL PRADESH,SOLAN,2164.3577693242773,0.8777265304602366,2376.008247680109,0.3097932657035918,0.9,153.66060606060606
HIMACHAL PRADESH,UNA,1941.729871533294,0.8774402948564279,2166.5995036712966,0.3096885912674245,0.9,200.9757575757576
JAIPUR,NEAR MEERA HOSPITAL,0.2,0.06666666666666667,0.6324555320336759,0.21081851067789195,0.1,0.1090909090909091
JAMMU & KASHMIR,ANANTNAG,1.1333333333333333,0.2651082251082251,1.96387120846984,0.35982097888778,0.4,0.8848484848484849
JAMMU & KASHMIR,BADGAM,1.1666666666666667,0.2925,1.6043921197992945,0.38006761094427516,0.4,0.6242424242424243
JAMMU & KASHMIR,BANDIPUR,0.1,0.05,0.31622776601683794,0.15811388300841897,0.3,0.1272727272727273
JAMMU & KASHMIR,BARAMULA,1.424040404040404,0.3065691720325341,1.983662071204013,0.3977011253734384,0.4,8.321212121212122
JAMMU & KASHMIR,DODA,0.7666666666666666,0.195,1.4744741686696565,0.33036175457956524,0.3,0.40606060606060607
JAMMU & KASHMIR,JAMMU,3.3962698412698415,0.34395426153330366,6.044233014162083,0.4454614861121313,0.4,18.2969696969697
JAMMU & KASHMIR,KARGIL,0.7166666666666667,0.20892857142857144,1.1968322386230275,0.33777336287990767,0.4,0.6
JAMMU & KASHMIR,KATHUA,4.133333333333334,0.35745098039215684,6.1947807581846925,0.46238658982703795,0.4,4.187878787878788
JAMMU & KASHMIR,KUPWARA,0.6900000000000001,0.1476190476190476,1.8752481317296534,0.28077745428716105,0.4,0.7696969696969697
JAMMU & KASHMIR,LEH (LADAKH),1.3833333333333333,0.2684920634920635,2.2416511771459895,0.3831524598749021,0.4,0.6848484848484849
JAMMU & KASHMIR,PULWAMA,0.13333333333333333,0.09166666666666666,0.21942686286812776,0.1493297783968401,0.3,0.30909090909090914
JAMMU & KASHMIR,PUNCH,0.85,0.25666666666666665,1.3343745934165396,0.3392256978385837,0.4,0.45454545454545453
JAMMU & KASHMIR,RAJAURI,1.65,0.30990196078431376,2.5391380864817537,0.40347089999260577,0.4,1.303030303030303
JAMMU & KASHMIR,SRINAGAR,1.5,0.3132467532467532,2.0,0.4052969124316471,0.4,1.1454545454545455
JAMMU & KASHMIR,UDHAMPUR,0.75,0.25166666666666665,1.0865337342004415,0.33058589963432655,0.4,0.503030303030303
JAMMU AND KASHMIR,?,0.1,0.05,0.31622776601683794,0.15811388300841897,0.1,0.04242424242424243
JAMMU AND KASHMIR,ANANTNAG,4322.507003982435,0.8620497159690444,5065.560696507358,0.30757360051469007,0.9,330.7818181818182
JAMMU AND KASHMIR,BADGAM,1308.5308543258545,0.8462365295195668,1940.9693111348324,0.3054691068090928,0.9,98.23030303030305
JAMMU AND KASHMIR,BANDIPORE,2105.2641454550567,0.8559562524047521,2580.913965245566,0.30657854147731506,0.9,13.854545454545447
JAMMU AND KASHMIR,BANDIPUR,0.1,0.05,0.31622776601683794,0.15811388300841897,0.1,0.05454545454545455
JAMMU AND KASHMIR,BARAMULA,4601.037208601239,0.866022664652452,6222.345758132138,0.3068171184122506,0.9,50.34545454545457
JAMMU AND KASHMIR,BUDGAM,2796.8094657837855,0.8745002898848199,3091.7539821275927,0.30908946759489414,0.9,-335.4181818181818
JAMMU AND KASHMIR,DODA,1995.1483400856764,0.8271485650695812,2713.0376549221146,0.30137097574711535,0.9,336.72121212121215
JAMMU AND KASHMIR,GANDERBAL,1095.9030798341357,0.8629024928734765,1291.9653233554207,0.307775686952311,0.9,98.9939393939394
JAMMU AND KASHMIR,JAMMU,5810.826958208152,0.8728260200923168,8014.32976471254,0.3086223661858787,0.9,449.6242424242424
JAMMU AND KASHMIR,KARGIL,168.04878772947282,0.8402523263391792,254.16809194678228,0.3034642862564884,0.9,81.06666666666668
JAMMU AND KASHMIR,KATHUA,3318.3212366613543,0.8610977744454352,3716.8355137738267,0.30653187748687316,0.9,116.27878787878788
JAMMU AND KASHMIR,KISHTWAR,1747.8986229767015,0.8477354326345944,1885.8485656304674,0.30543214477654074,0.9,-44.56363636363636
JAMMU AND KASHMIR,KULGAM,2461.64233526547,0.8627919425197825,2751.060887154527,0.3072081440917919,0.9,-237.0787878787879
JAMMU AND KASHMIR,KUPWARA,6162.296798782358,0.8657452946343627,7003.5732973527265,0.3076407701940353,0.9,-576.3272727272727
JAMMU AND KASHMIR,LEH,148.72090379477464,0.8663736244917294,220.4142933561148,0.30695135726469,0.9,44.46666666666667
JAMMU AND KASHMIR,POONCH,0.4,0.125,0.9660917830792959,0.27003086243366087,0.2,0.18181818181818182
JAMMU AND KASHMIR,PULWAMA,2613.237861093866,0.8672250043276547,2823.552766252714,0.30892775050145577,0.9,471.87272727272733
JAMMU AND KASHMIR,PUNCH,3094.2797964942565,0.8649288892207814,4686.345791959677,0.30667412838606856,0.9,-94.39999999999999
JAMMU AND KASHMIR,RAJOURI,3508.9919308445,0.8705388252559079,4346.604530560832,0.30843679694304105,0.9,335.5030303030303
JAMMU AND KASHMIR,RAMBAN,1612.1874973656913,0.8600153528319543,1796.2606534680972,0.3071408620641086,0.9,453.64242424242417
JAMMU AND KASHMIR,REASI,1884.808456748108,0.8503989612224834,2329.5205621296504,0.30550920828822026,0.9,-75.60606060606061
JAMMU AND KASHMIR,SAMBA,831.7400815913082,0.8708313296581245,914.1652577758284,0.30832303770422503,0.9,65.73939393939395
JAMMU AND KASHMIR,SHOPIAN,0.0,0.0,0.0,0.0,0.1,-2.496969696969698
JAMMU AND KASHMIR,SHUPIYAN,1373.9030143875732,0.8736989421198116,1602.3191104924408,0.308751411767641,0.9,-17.9030303030303
JAMMU AND KASHMIR,SRINAGAR,4818.52230295052,0.8770905012845779,5607.729591107953,0.3101132652116198,0.9,1200.9212121212122
JAMMU AND KASHMIR,UDHAMPUR,3737.6226373105796,0.8586522985204956,4462.0899783105215,0.3062986911646803,0.9,-183.92727272727274
JHARKHAND,BOKARO,10340.683217489526,0.8703099097744147,13893.66388276252,0.3082580564772471,0.9,-829.8909090909092
JHARKHAND,BOKARO *,0.25,0.13333333333333333,0.42491829279939874,0.2194268628681278,0.4,0.1878787878787879
JHARKHAND,CHATRA,4484.892078706385,0.8494894870107608,9121.764819522154,0.3018606560015041,0.9,-113.20000000000002
JHARKHAND,DEOGHAR,2256.828716860716,0.8441856166627252,3485.0723333632945,0.3030448002731231,0.9,-597.0787878787879
JHARKHAND,DHANBAD,13810.661250887837,0.8562071175742689,24547.484055274937,0.30496867821853124,0.9,-2302.6363636363635
JHARKHAND,DUMKA,4834.852766920109,0.859209071265829,12589.919897556443,0.30461752184360685,0.9,-1024.3333333333333
JHARKHAND,EAST SINGHBHUM,7399.5517350055015,0.8619322331362996,14103.853704450576,0.30595632270034867,0.9,-906.7939393939395
JHARKHAND,EAST SINGHBUM,0.0,0.0,0.0,0.0,0.1,-8.76969696969697
JHARKHAND,GARHWA,7703.08272060539,0.8626921988254823,9474.397405500444,0.30709172238916516,0.9,-123.34545454545459
JHARKHAND,GARHWA *,359.49411998057076,0.8636493602487206,402.42138962473825,0.30694302461489265,0.9,58.49090909090909
JHARKHAND,GIRIDIH,13037.40840629087,0.837314665109985,26687.020554898292,0.3015710048581723,0.9,-2214.715151515152
JHARKHAND,GODDA,5620.595607623939,0.8684647241039609,10190.770518300043,0.30779158870729306,0.9,-265.7151515151515
JHARKHAND,GUMLA,4934.4432499711265,0.8556555081898674,8233.048160083048,0.3035404274292544,0.9,356.87272727272733
JHARKHAND,HAZARIBAG,866.1247663347846,0.8734841016125635,1386.85893256819,0.3089431483283815,0.9,9.442424242424247
JHARKHAND,HAZARIBAGH,6668.57748516997,0.8597944527563263,12577.322079516895,0.30635659110572816,0.9,-583.0000000000001
JHARKHAND,JAMTARA,3927.3108075425007,0.8519176980873981,5803.360211822895,0.3059579001690706,0.9,-176.6787878787879
JHARKHAND,KHUNTI,2419.770164542188,0.8628115684407385,4428.201020397598,0.3048490935168109,0.9,-133.64848484848486
JHARKHAND,KODARMA,405.3643597087958,0.866280444936564,479.208157816676,0.30788332274157254,0.9,21.024242424242427
JHARKHAND,KODERMA,3975.2722214332543,0.8465958116806134,5932.491392658807,0.30604334528969684,0.9,-595.0181818181819
JHARKHAND,LATEHAR,4253.974568971245,0.8748248099982339,6453.084501417263,0.3091421976211523,0.9,-100.89090909090912
JHARKHAND,LOHARDAGA,2310.2385872242194,0.8492681138706015,4376.330037304886,0.30156572167212337,0.9,-376.0606060606061
JHARKHAND,PAKAUR,329.5571964202022,0.8647284746789898,586.780572279981,0.3079248918964023,0.9,-27.739393939393942
JHARKHAND,PAKUR,3641.239598978778,0.8088618071184612,9715.197928214853,0.29780200160829823,0.9,-1182.7151515151515
JHARKHAND,PALAMAU,301.17607178464607,0.867191505447604,548.9836239900379,0.30770987835893177,0.9,14.739393939393935
JHARKHAND,PALAMU,13210.613983927484,0.8656457812638578,22957.388329235102,0.30752487027303943,0.9,-1538.8727272727272
JHARKHAND,PASHCHIMI SINGHBHUM,1270.7645508195508,0.8777189934173103,1640.6134520064008,0.3097603098068164,0.9,-56.515151515151516
JHARKHAND,PURBI SINGHBHUM,1455.5269606279749,0.8630685406700953,1595.934443774424,0.3078428847313499,0.9,-37.375757575757575
JHARKHAND,RAMGARH,3988.670336956392,0.8639806673485697,6346.600599358868,0.30750782448543873,0.9,-239.96363636363634
JHARKHAND,RANCHI,9602.620663160687,0.8481706523994591,23392.55630025249,0.3017840342471169,0.9,-2449.4060606060607
JHARKHAND,SAHEBGANJ,6746.865021570435,0.863941724561486,10763.333480720114,0.30730563588983983,0.9,-264.2
JHARKHAND,SAHIBGANJ,178.1002809636438,0.8519399471566487,278.3705667586629,0.306370702289195,0.9,56.53333333333334
JHARKHAND,SERAIKELA-KHARSAWAN,6124.30214653053,0.8687883728149604,7151.3039011869705,0.30788030854357207,0.9,-28.47878787878787
JHARKHAND,SIMDEGA,5478.4505446890635,0.8763597902465247,6385.809695482564,0.3095807616354292,0.9,-624.6242424242425
JHARKHAND,WEST SINGHBHUM,9304.847975396737,0.8664900565776474,13282.79267147513,0.30657003102044883,0.9,-735.339393939394
KARNATAKA,BAGALKOT,7299.70285258689,0.8549583888234317,8974.589837100959,0.305998222281649,0.9,-162.74545454545458
KARNATAKA,BAGALKOT *,84.65927058273189,0.8514719600431373,105.854626119687,0.3041422184590543,0.9,62.95757575757575
KARNATAKA,BALLARI,3897.136135269929,0.8540442292966188,4386.439089429036,0.3063497335389289,0.9,-248.04848484848486
KARNATAKA,BANGALORE,14115.435858551204,0.8750669040916847,15040.032873037704,0.30914915885312055,0.9,191.35151515151514
KARNATAKA,BANGALORE RURAL,4302.038032601313,0.8697103790527141,5684.536208636471,0.3074658376582581,0.9,-49.4242424242424
KARNATAKA,BELAGAVI,7260.739460357846,0.8505933278448676,9258.895119002114,0.30624418222195016,0.9,87.65454545454544
KARNATAKA,BELGAUM,8927.871650140689,0.8690324033645955,11285.078129137371,0.308230867096297,0.9,367.5030303030303
KARNATAKA,BELLARY,4933.486298904706,0.866124308353785,5646.238508194905,0.30775155645285585,0.9,266.93939393939394
KARNATAKA,BENGALURU,22479.094590985653,0.8522760726134019,36948.247117388346,0.3023596187619437,0.9,-1967.7030303030306
KARNATAKA,BENGALURU RURAL,6.85,0.3729755538579068,10.143552960706947,0.481973712581313,0.6,-27.303030303030305
KARNATAKA,BENGALURU SOUTH,20.78467787114846,0.3818806136142001,47.511192875078564,0.49337826633326204,0.4,167.9939393939394
KARNATAKA,BENGALURU URBAN,0.0,0.0,0.0,0.0,0.3,-298.03636363636366
KARNATAKA,BIDAR,5050.108167074927,0.867429970167428,7257.7026959091845,0.30753799553414235,0.9,404.55151515151516
KARNATAKA,BIJAPUR,4361.6668038624,0.8623088986217716,5510.748313911016,0.30737060042845277,0.9,227.8969696969697
KARNATAKA,BIJAPUR(KAR),0.7166666666666666,0.24939393939393942,1.0124228365658292,0.32683612853043653,0.4,0.7212121212121212
KARNATAKA,CHAMARAJANAGAR,83.69561405614157,0.8507188129437079,92.54262801553838,0.30500160374555646,0.9,73.93939393939394
KARNATAKA,CHAMARAJANAGAR *,2.056111111111111,0.32197201303810274,3.1760100949865997,0.41920951107937543,0.4,5.072727272727273
KARNATAKA,CHAMRAJANAGAR,2157.2364490720697,0.8609918969756484,2568.849333425174,0.30711210251537174,0.9,228.4909090909091
KARNATAKA,CHAMRAJNAGAR,78.466028404197,0.8538247305225413,83.86686077705544,0.3043985556467207,0.9,126.65454545454547
KARNATAKA,CHICKMAGALUR,1541.321135688684,0.8722004650363078,1706.045392651763,0.3084677544487547,0.9,193.5151515151515
KARNATAKA,CHIKKABALLAPUR,4319.972154914557,0.8644890340530041,5221.390845094172,0.3073562204865512,0.9,-86.07272727272729
KARNATAKA,CHIKKAMAGALURU,1466.2474450686761,0.8612585022086131,1764.4953634931385,0.30688669854434963,0.9,10.606060606060609
KARNATAKA,CHIKMAGALUR,64.95609422669756,0.8565808562243099,63.071428459833,0.30437089278618285,0.9,44.078787878787885
KARNATAKA,CHITRADURGA,6040.712680600701,0.8651966620705549,6739.456529238511,0.3071744303426514,0.9,135.5090909090909
KARNATAKA,DAKSHINA KANNADA,6751.102237057746,0.8631601329872559,8374.038933793256,0.30698063060480424,0.9,498.03636363636366
KARNATAKA,DAVANAGERE,304.1039699850798,0.8710974935540714,360.5273818984865,0.30802068090385115,0.9,157.22424242424245
KARNATAKA,DAVANGERE,7447.339842745078,0.8644208055842109,8022.414555474882,0.30696096436668024,0.9,-328.0969696969697
KARNATAKA,DHARWAD,8888.488484407553,0.8637186840530046,10306.276479699432,0.3072924618502698,0.9,-724.4909090909092
KARNATAKA,GADAG,3964.985087917629,0.8472965709871545,4930.119333088025,0.3072012755608124,0.9,-106.07272727272728
KARNATAKA,GADAG *,87.95033216892271,0.8575065353473305,101.38665295462604,0.3061380414685017,0.9,25.915151515151518
KARNATAKA,GULBARGA,4236.223685532792,0.8631058389165547,4635.1470904180505,0.30718796275931964,0.9,643.6242424242425
KARNATAKA,HASAN,481.4572570223005,0.8712639314949842,535.3652955758561,0.30816389947073475,0.9,412.6
KARNATAKA,HASSAN,5157.405934812136,0.8709565813050512,5647.216494518027,0.30846452859145934,0.9,-134.73939393939395
KARNATAKA,HAVERI,8311.75174456371,0.8629203062846255,9351.730343864641,0.3069662274955244,0.9,-800.8363636363637
KARNATAKA,HAVERI *,96.50775,0.8620348948095804,149.311988952895,0.30495657599979503,0.9,21.92727272727273
KARNATAKA,KALABURAGI,5692.936876428268,0.8570079981720923,7385.26903207317,0.3048012408702429,0.9,-188.6606060606061
KARNATAKA,KODAGU,1445.722716096357,0.8679943722565495,1635.979486664304,0.30758215407409506,0.9,130.27272727272728
KARNATAKA,KOLAR,6512.250460875559,0.8650544644858089,7332.979618277876,0.307512777480537,0.9,-137.89090909090913
KARNATAKA,KOPPAL,5959.879305103866,0.8544677339728084,6639.14815251024,0.30583604521632324,0.9,-36.81212121212124
