state,district,mean_update_dependency,max_update_dependency,dependency_volatility
HIMACHAL PRADESH,SHIMLA,0.8784116016092163,0.999878699660359,0.3099144074035436
HIMACHAL PRADESH,SIRMAUR,0.8687606464758714,0.9999045346062052,0.30799122042304516
HIMACHAL PRADESH,SOLAN,0.8777265304602366,0.9998309954368768,0.3097932657035918
HIMACHAL PRADESH,UNA,0.8774402948564279,0.9998167155425219,0.3096885912674245
JAIPUR,NEAR MEERA HOSPITAL,0.06666666666666667,0.6666666666666666,0.21081851067789195
JAMMU & KASHMIR,ANANTNAG,0.2651082251082251,0.8571428571428571,0.35982097888778
JAMMU & KASHMIR,BADGAM,0.2925,0.8,0.38006761094427516
JAMMU & KASHMIR,BANDIPUR,0.05,0.5,0.15811388300841897
JAMMU & KASHMIR,BARAMULA,0.3065691720325341,0.828125,0.3977011253734384
JAMMU & KASHMIR,DODA,0.195,0.8,0.33036175457956524
JAMMU & KASHMIR,JAMMU,0.34395426153330366,0.9507042253521126,0.4454614861121313
JAMMU & KASHMIR,KARGIL,0.20892857142857144,0.75,0.33777336287990767
JAMMU & KASHMIR,KATHUA,0.35745098039215684,0.9411764705882353,0.46238658982703795
JAMMU & KASHMIR,KUPWARA,0.1476190476190476,0.8571428571428571,0.28077745428716105
JAMMU & KASHMIR,LEH (LADAKH),0.2684920634920635,0.8571428571428571,0.3831524598749021
JAMMU & KASHMIR,PULWAMA,0.09166666666666666,0.3333333333333333,0.1493297783968401
JAMMU & KASHMIR,PUNCH,0.25666666666666665,0.8,0.3392256978385837
JAMMU & KASHMIR,RAJAURI,0.30990196078431376,0.8823529411764706,0.40347089999260577
JAMMU & KASHMIR,SRINAGAR,0.3132467532467532,0.8181818181818182,0.4052969124316471
JAMMU & KASHMIR,UDHAMPUR,0.25166666666666665,0.75,0.33058589963432655
JAMMU AND KASHMIR,?,0.05,0.5,0.15811388300841897
JAMMU AND KASHMIR,ANANTNAG,0.8620497159690444,0.9999301675977653,0.30757360051469007
JAMMU AND KASHMIR,BADGAM,0.8462365295195668,0.9998408656906429,0.3054691068090928
JAMMU AND KASHMIR,BANDIPORE,0.8559562524047521,0.9998311096098632,0.30657854147731506
JAMMU AND KASHMIR,BANDIPUR,0.05,0.5,0.15811388300841897
JAMMU AND KASHMIR,BARAMULA,0.866022664652452,0.9999307958477509,0.3068171184122506
JAMMU AND KASHMIR,BUDGAM,0.8745002898848199,0.9998716632443532,0.30908946759489414
JAMMU AND KASHMIR,DODA,0.8271485650695812,0.9998588567395907,0.30137097574711535
JAMMU AND KASHMIR,GANDERBAL,0.8629024928734765,0.9996809189534142,0.307775686952311
JAMMU AND KASHMIR,JAMMU,0.8728260200923168,0.9999543691535479,0.3086223661858787
JAMMU AND KASHMIR,KARGIL,0.8402523263391792,0.9987593052109182,0.3034642862564884
JAMMU AND KASHMIR,KATHUA,0.8610977744454352,0.9998964481723103,0.30653187748687316
JAMMU AND KASHMIR,KISHTWAR,0.8477354326345944,0.9997746732762506,0.30543214477654074
JAMMU AND KASHMIR,KULGAM,0.8627919425197825,0.9998429648241206,0.3072081440917919
JAMMU AND KASHMIR,KUPWARA,0.8657452946343627,0.9999438580732091,0.3076407701940353
JAMMU AND KASHMIR,LEH,0.8663736244917294,0.9986149584487535,0.30695135726469
JAMMU AND KASHMIR,POONCH,0.125,0.75,0.27003086243366087
JAMMU AND KASHMIR,PULWAMA,0.8672250043276547,0.9998430141287284,0.30892775050145577
JAMMU AND KASHMIR,PUNCH,0.8649288892207814,0.9999235240134597,0.30667412838606856
JAMMU AND KASHMIR,RAJOURI,0.8705388252559079,0.9999221183800623,0.30843679694304105
JAMMU AND KASHMIR,RAMBAN,0.8600153528319543,0.9997715851987209,0.3071408620641086
JAMMU AND KASHMIR,REASI,0.8503989612224834,0.9998577727208079,0.30550920828822026
JAMMU AND KASHMIR,SAMBA,0.8708313296581245,0.9995850622406639,0.30832303770422503
JAMMU AND KASHMIR,SHOPIAN,0.0,0.0,0.0
JAMMU AND KASHMIR,SHUPIYAN,0.8736989421198116,0.9997476022211005,0.308751411767641
JAMMU AND KASHMIR,SRINAGAR,0.8770905012845779,0.999932718831999,0.3101132652116198
JAMMU AND KASHMIR,UDHAMPUR,0.8586522985204956,0.9999222395023328,0.3062986911646803
JHARKHAND,BOKARO,0.8703099097744147,0.9999767517552425,0.3082580564772471
JHARKHAND,BOKARO *,0.13333333333333333,0.5,0.2194268628681278
JHARKHAND,CHATRA,0.8494894870107608,0.9999646080339762,0.3018606560015041
JHARKHAND,DEOGHAR,0.8441856166627252,0.999869109947644,0.3030448002731231
JHARKHAND,DHANBAD,0.8562071175742689,0.9999870429396979,0.30496867821853124
JHARKHAND,DUMKA,0.859209071265829,0.999974957427627,0.30461752184360685
JHARKHAND,EAST SINGHBHUM,0.8619322331362996,0.9999768223432611,0.30595632270034867
JHARKHAND,EAST SINGHBUM,0.0,0.0,0.0
JHARKHAND,GARHWA,0.8626921988254823,0.9999634155264506,0.30709172238916516
JHARKHAND,GARHWA *,0.8636493602487206,0.9988888888888889,0.30694302461489265
JHARKHAND,GIRIDIH,0.837314665109985,0.9999883573366243,0.3015710048581723
JHARKHAND,GODDA,0.8684647241039609,0.9999694096053839,0.30779158870729306
JHARKHAND,GUMLA,0.8556555081898674,0.9999536607970343,0.3035404274292544
JHARKHAND,HAZARIBAG,0.8734841016125635,0.9997788589119858,0.3089431483283815
JHARKHAND,HAZARIBAGH,0.8597944527563263,0.9999752830095407,0.30635659110572816
JHARKHAND,JAMTARA,0.8519176980873981,0.9999461003611276,0.3059579001690706
JHARKHAND,KHUNTI,0.8628115684407385,0.999923792104862,0.3048490935168109
JHARKHAND,KODARMA,0.866280444936564,0.9992790194664743,0.30788332274157254
JHARKHAND,KODERMA,0.8465958116806134,0.9999471458773784,0.30604334528969684
JHARKHAND,LATEHAR,0.8748248099982339,0.9999517304629049,0.3091421976211523
JHARKHAND,LOHARDAGA,0.8492681138706015,0.9999250206193296,0.30156572167212337
JHARKHAND,PAKAUR,0.8647284746789898,0.999482669425763,0.3079248918964023
JHARKHAND,PAKUR,0.8088618071184612,0.9999675913922738,0.29780200160829823
JHARKHAND,PALAMAU,0.867191505447604,0.9994478188845941,0.30770987835893177
JHARKHAND,PALAMU,0.8656457812638578,0.9999866483303738,0.30752487027303943
JHARKHAND,PASHCHIMI SINGHBHUM,0.8777189934173103,0.9997974478428195,0.3097603098068164
JHARKHAND,PURBI SINGHBHUM,0.8630685406700953,0.9997264021887825,0.3078428847313499
JHARKHAND,RAMGARH,0.8639806673485697,0.9999513618677043,0.30750782448543873
JHARKHAND,RANCHI,0.8481706523994591,0.9999862895375461,0.3017840342471169
JHARKHAND,SAHEBGANJ,0.863941724561486,0.9999713302752293,0.30730563588983983
JHARKHAND,SAHIBGANJ,0.8519399471566487,0.998914223669924,0.306370702289195
JHARKHAND,SERAIKELA-KHARSAWAN,0.8687883728149604,0.9999488726417506,0.30788030854357207
JHARKHAND,SIMDEGA,0.8763597902465247,0.9999425485464782,0.3095807616354292
JHARKHAND,WEST SINGHBHUM,0.8664900565776474,0.9999722492021645,0.30657003102044883
KARNATAKA,BAGALKOT,0.8549583888234317,0.9999628625543135,0.305998222281649
KARNATAKA,BAGALKOT *,0.8514719600431373,0.9965156794425087,0.3041422184590543
KARNATAKA,BALLARI,0.8540442292966188,0.9999118476727785,0.3063497335389289
KARNATAKA,BANGALORE,0.8750669040916847,0.999969117692474,0.30914915885312055
KARNATAKA,BANGALORE RURAL,0.8697103790527141,0.9999286631473819,0.3074658376582581
KARNATAKA,BELAGAVI,0.8505933278448676,0.9999647577092511,0.30624418222195016
KARNATAKA,BELGAUM,0.8690324033645955,0.999971042191527,0.308230867096297
KARNATAKA,BELLARY,0.866124308353785,0.9999358933264952,0.30775155645285585
KARNATAKA,BENGALURU,0.8522760726134019,0.9999891667027777,0.3023596187619437
KARNATAKA,BENGALURU RURAL,0.3729755538579068,0.9642857142857143,0.481973712581313
KARNATAKA,BENGALURU SOUTH,0.3818806136142001,0.9935275080906149,0.49337826633326204
KARNATAKA,BENGALURU URBAN,0.0,0.0,0.0
KARNATAKA,BIDAR,0.867429970167428,0.9999518698560909,0.30753799553414235
KARNATAKA,BIJAPUR,0.8623088986217716,0.9999401734968592,0.30737060042845277
KARNATAKA,BIJAPUR(KAR),0.24939393939393942,0.7272727272727273,0.32683612853043653
KARNATAKA,CHAMARAJANAGAR,0.8507188129437079,0.996,0.30500160374555646
KARNATAKA,CHAMARAJANAGAR *,0.32197201303810274,0.9024390243902439,0.41920951107937543
KARNATAKA,CHAMRAJANAGAR,0.8609918969756484,0.9998653017241379,0.30711210251537174
KARNATAKA,CHAMRAJNAGAR,0.8538247305225413,0.9956140350877193,0.3043985556467207
KARNATAKA,CHICKMAGALUR,0.8722004650363078,0.9997669540899558,0.3084677544487547
KARNATAKA,CHIKKABALLAPUR,0.8644890340530041,0.999931717309662,0.3073562204865512
KARNATAKA,CHIKKAMAGALURU,0.8612585022086131,0.9997884493336154,0.30688669854434963
KARNATAKA,CHIKMAGALUR,0.8565808562243099,0.9933774834437086,0.30437089278618285
KARNATAKA,CHITRADURGA,0.8651966620705549,0.9999421530629953,0.3071744303426514
KARNATAKA,DAKSHINA KANNADA,0.8631601329872559,0.9999596367305752,0.30698063060480424
KARNATAKA,DAVANAGERE,0.8710974935540714,0.9989339019189766,0.30802068090385115
KARNATAKA,DAVANGERE,0.8644208055842109,0.9999468706832431,0.30696096436668024
KARNATAKA,DHARWAD,0.8637186840530046,0.9999637339522739,0.3072924618502698
KARNATAKA,GADAG,0.8472965709871545,0.9999307910582047,0.3072012755608124
KARNATAKA,GADAG *,0.8575065353473305,0.9968253968253968,0.3061380414685017
KARNATAKA,GULBARGA,0.8631058389165547,0.9999120647203658,0.30718796275931964
KARNATAKA,HASAN,0.8712639314949842,0.9992175273865415,0.30816389947073475
KARNATAKA,HASSAN,0.8709565813050512,0.9999254621347644,0.30846452859145934
KARNATAKA,HAVERI,0.8629203062846255,0.9999579195421646,0.3069662274955244
KARNATAKA,HAVERI *,0.8620348948095804,0.997907949790795,0.30495657599979503
KARNATAKA,KALABURAGI,0.8570079981720923,0.9999382220300241,0.3048012408702429
KARNATAKA,KODAGU,0.8679943722565495,0.9997749268512266,0.30758215407409506
KARNATAKA,KOLAR,0.8650544644858089,0.9999437886453063,0.307512777480537
KARNATAKA,KOPPAL,0.8544677339728084,0.9999375858194982,0.30583604521632324
KARNATAKA,MANDYA,0.8699501349276282,0.9999435123990285,0.30806420610592006
KARNATAKA,MYSORE,0.8701896296575496,0.9998924268502581,0.3081079510908225
KARNATAKA,MYSURU,0.8558170688233673,0.9999354380528117,0.3034232822979348
KARNATAKA,RAICHUR,0.850448098896741,0.9999505317833293,0.30463896155448517
KARNATAKA,RAMANAGAR,0.8637115500934062,0.9999189364461738,0.30779327440691734
KARNATAKA,RAMANAGARA,0.0,0.0,0.0
KARNATAKA,SHIMOGA,0.8646589281591405,0.9998059382883757,0.3070195696303141
KARNATAKA,SHIVAMOGGA,0.8664321579939225,0.9999171430938769,0.30742944557280233
KARNATAKA,TUMAKURU,0.8629428685814519,0.999916282963583,0.306983889098638
KARNATAKA,TUMKUR,0.8743562175996594,0.9999275204754656,0.3089889286848403
KARNATAKA,UDUPI,0.8588519649488922,0.9999107859755554,0.30736115152903426
KARNATAKA,UDUPI *,0.13333333333333333,0.6666666666666666,0.28109134757052257
KARNATAKA,UTTARA KANNADA,0.8630670564887627,0.9999282536949348,0.3071372961430821
KARNATAKA,VIJAYANAGARA,0.8438514898707583,0.9998449371995658,0.3052367959491418
KARNATAKA,VIJAYAPURA,0.845447958853845,0.9999421463696847,0.3043438452485515
KARNATAKA,YADGIR,0.8413425230345553,0.9999413352106066,0.3027708898450582
KERALA,ALAPPUZHA,0.877148355092921,0.9999268364062043,0.30970778208100264
KERALA,ERNAKULAM,0.8751410417668021,0.9999636575083588,0.3089120593824737
KERALA,IDUKKI,0.8768907397137774,0.9998662207357859,0.3097138004221677
KERALA,KANNUR,0.8750851724571553,0.9999447361149488,0.30911741892148215
KERALA,KASARAGOD,0.8696463615946632,0.9999125568380552,0.3081261163178628
KERALA,KASARGOD,0.7607019006334389,0.9941176470588236,0.40290430905192415
KERALA,KOLLAM,0.8768653645671141,0.9999499098377079,0.30957399050250844
KERALA,KOTTAYAM,0.8765542605158878,0.9999175393749484,0.309513540835979
KERALA,KOZHIKODE,0.8792182179837814,0.9999669825337604,0.3101626866324401
KERALA,MALAPPURAM,0.8711085110451731,0.999978578467075,0.30825343051192666
KERALA,PALAKKAD,0.8722863770166022,0.9999624624624625,0.30854481103077774
KERALA,PATHANAMTHITTA,0.8806532673901485,0.9998933333333333,0.3104365184816032
KERALA,THIRUVANANTHAPURAM,0.8741529348027536,0.9999635422363192,0.3088040671879651
KERALA,THRISSUR,0.8736424335560542,0.9999562363238512,0.30895850681716297
KERALA,WAYANAD,0.8778333841413499,0.9998863507216729,0.30990464687090513
LADAKH,KARGIL,0.833800984697653,0.9993183367416496,0.30378855047661074
LADAKH,LEH,0.876606491173748,0.9995138551288284,0.30941620703260997
LAKSHADWEEP,LAKSHADWEEP,0.8718008695465409,0.9985855728429985,0.30855704554251573
MADANAPALLE,KADIRI ROAD,0.06666666666666667,0.6666666666666666,0.21081851067789195
MADHYA PRADESH,AGAR MALWA,0.8189990781689758,0.9997406639004149,0.3067128744669728
MADHYA PRADESH,ALIRAJPUR,0.8239246729826126,0.999918533604888,0.2948496541179526
MADHYA PRADESH,ANUPPUR,0.8566858990638451,0.9999385031670869,0.306801450267462
MADHYA PRADESH,ASHOK NAGAR,0.8495126978871406,0.9999468763280918,0.30450727944954453
MADHYA PRADESH,ASHOKNAGAR,0.0,0.0,0.0
MADHYA PRADESH,BALAGHAT,0.8579454880385269,0.9999710279290763,0.30629288048732767
MADHYA PRADESH,BARWANI,0.8154259487579691,0.9999689575960763,0.29192051562427673
MADHYA PRADESH,BETUL,0.8593844621103435,0.9999663379001582,0.30531760551789194
MADHYA PRADESH,BHIND,0.8172076689171565,0.995167384236886,0.29064065025119984
MADHYA PRADESH,BHOPAL,0.8542624453592976,0.9999739752765127,0.30377271195358047
MADHYA PRADESH,BURHANPUR,0.8160344851456462,0.9998966301426504,0.28993301864881715
MADHYA PRADESH,CHHATARPUR,0.8284732166864025,0.9999779385810096,0.2964405762085287
MADHYA PRADESH,CHHINDWARA,0.8532810952128683,0.9999725357721567,0.3063175976731868
MADHYA PRADESH,DAMOH,0.8572441822380158,0.9999685207920169,0.30638205645704436
MADHYA PRADESH,DATIA,0.8386122997249043,0.9999233833895188,0.30101185639958855
MADHYA PRADESH,DEWAS,0.8377749715138011,0.9999574413754947,0.301071727977088
MADHYA PRADESH,DHAR,0.8413548198482619,0.9999719589478997,0.3007317779582909
MADHYA PRADESH,DINDORI,0.8613069856421273,0.999948076224103,0.3067062614275029
MADHYA PRADESH,EAST NIMAR,0.8307958497353336,0.9998613806487385,0.3028278969392923
MADHYA PRADESH,GUNA,0.8411789162168836,0.9999673618590685,0.3021467517214236
MADHYA PRADESH,GWALIOR,0.8227791407257816,0.989764393821189,0.2933423550476073
MADHYA PRADESH,HARDA,0.8483394636834483,0.9998739601714142,0.30535122148648447
MADHYA PRADESH,HARDA *,0.8539138680906516,0.9994717379820391,0.3062292068483813
MADHYA PRADESH,HOSHANGABAD,0.8448003976439855,0.9999356416527223,0.3045519922864881
MADHYA PRADESH,INDORE,0.8477067358071434,0.9999791779452797,0.301636571816791
MADHYA PRADESH,JABALPUR,0.8555607885594287,0.999971281697826,0.30540133029344985
MADHYA PRADESH,JHABUA,0.8131167536186552,0.9999537508093609,0.2907932395169494
MADHYA PRADESH,KATNI,0.835499427061848,0.9999362570117287,0.30126837512265003
MADHYA PRADESH,KHANDWA,0.8414640917154703,0.9999133674088192,0.30058912145038647
MADHYA PRADESH,KHARGONE,0.834416079813912,0.9999690412061546,0.2978546214072472
MADHYA PRADESH,MAIHAR,0.7557883963998873,0.9990029910269193,0.40148272573360155
MADHYA PRADESH,MANDLA,0.8488911816933546,0.9999437475389549,0.3053783201340642
MADHYA PRADESH,MANDSAUR,0.8351319016786558,0.9999667398390208,0.3068115678078724
MADHYA PRADESH,MAUGANJ,0.7527273302115529,0.9989680082559339,0.4002045557829381
MADHYA PRADESH,MORENA,0.8170618205540434,0.9999812481248125,0.29174133167020533
MADHYA PRADESH,NARMADAPURAM,0.8485059497345402,0.9994262765347103,0.30611318348651273
MADHYA PRADESH,NARSIMHAPUR,0.8483944765986914,0.9994404029099049,0.3057039685229405
MADHYA PRADESH,NARSINGHPUR,0.851033660258194,0.9999066380356643,0.30494860452375677
MADHYA PRADESH,NEEMUCH,0.8427786201766612,0.9999330924662116,0.30570383276058544
MADHYA PRADESH,NIWARI,0.8658548867509172,0.9988023952095808,0.30722594377698986
MADHYA PRADESH,PANDHURNA,0.46044815858559457,0.9883720930232558,0.4872806077598171
MADHYA PRADESH,PANNA,0.8308280382743115,0.9999601926674894,0.3036295020907722
MADHYA PRADESH,RAISEN,0.8526322657294862,0.9999576486532272,0.30489267499640765
MADHYA PRADESH,RAJGARH,0.8526512240291886,0.9999726775956285,0.30553721922289917
MADHYA PRADESH,RATLAM,0.8533622495960754,0.9999753019338585,0.3072340258229874
MADHYA PRADESH,REWA,0.8617431266587395,0.9999774962306186,0.30679938512024885
MADHYA PRADESH,SAGAR,0.8475371141299994,0.9999757522853471,0.30341014538443745
MADHYA PRADESH,SATNA,0.852295692056447,0.9999749492722764,0.30469062974832545
MADHYA PRADESH,SEHORE,0.8531572047846483,0.9999577809676602,0.30360570375344853
MADHYA PRADESH,SEONI,0.8560465603299827,0.9999683884428147,0.3060080225820969
MADHYA PRADESH,SHAHDOL,0.860687372280443,0.9999603095852352,0.30647237099973573
MADHYA PRADESH,SHAJAPUR,0.8480149178110612,0.9999627171724703,0.30525413066728696
MADHYA PRADESH,SHEOPUR,0.8282226689261648,0.9999341368635974,0.2960559730521909
MADHYA PRADESH,SHIVPURI,0.84160299193453,0.9999764423190182,0.30088520866109214
MADHYA PRADESH,SIDHI,0.856162551840203,0.9999714562995947,0.30611857743114695
MADHYA PRADESH,SINGRAULI,0.8536754671682989,0.999968384445147,0.3055714069720798
MADHYA PRADESH,TIKAMGARH,0.8564579765286666,0.9999735575651806,0.3060618875848266
MADHYA PRADESH,UJJAIN,0.8447583846664319,0.9999704430585523,0.30549861180001076
MADHYA PRADESH,UMARIA,0.8338279751401709,0.9999263026015182,0.3048881636456957
MADHYA PRADESH,VIDISHA,0.8472782448668253,0.999953353857636,0.30153971651220407
MADHYA PRADESH,WEST NIMAR,0.8488130319213365,0.9994192799070848,0.30560461305182013
MAHARASHTRA,AHILYANAGAR,0.09942833809718252,0.9942833809718252,0.31442001235238887
MAHARASHTRA,AHMADNAGAR,0.8868078219453759,0.9999833174849441,0.31211762836852797
MAHARASHTRA,AHMED NAGAR,0.882828680648698,0.998046875,0.31080685360165755
MAHARASHTRA,AHMEDNAGAR,0.0,0.0,0.0
MAHARASHTRA,AKOLA,0.8839428083148771,0.9999721448467966,0.3111556403547447
MAHARASHTRA,AMRAVATI,0.8865491070951812,0.9999817014035024,0.3118568734501122
MAHARASHTRA,AURANGABAD,0.8693399570712735,0.9999748712149767,0.30702218676327686
MAHARASHTRA,BEED,0.8782830152191297,0.9999812403856977,0.3090072461886504
MAHARASHTRA,BHANDARA,0.8900034630138045,0.9999406598623308,0.31303697064714825
MAHARASHTRA,BID,0.7835922656856446,0.9992679355783309,0.413765285144792
MAHARASHTRA,BULDANA,0.886937883364396,0.9997216035634744,0.3124498272553003
MAHARASHTRA,BULDHANA,0.8824768101596829,0.9999700670498084,0.3106152253172252
MAHARASHTRA,CHANDRAPUR,0.8868839285973997,0.9999704718596822,0.31197163002976686
MAHARASHTRA,CHATRAPATI SAMBHAJI NAGAR,0.8720302832973212,0.9996203492786636,0.3086424434660786
MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,0.8688992830531588,0.9994884910485934,0.3084545910346962
MAHARASHTRA,DHARASHIV,0.8723025310312211,0.9939024390243902,0.3075443009592292
MAHARASHTRA,DHULE,0.8612526435701684,0.9999614940315749,0.3050793105609666
MAHARASHTRA,DIST : THANE,0.05,0.5,0.15811388300841897
MAHARASHTRA,GADCHIROLI,0.8898927045612599,0.99994708434755,0.3131950836061288
MAHARASHTRA,GONDIA,0.39048115377367837,0.9887640449438202,0.5042567132661849
MAHARASHTRA,GONDIYA,0.8869754399189469,0.9999391320226428,0.31231066142447506
MAHARASHTRA,GONDIYA *,0.3913080813967332,0.9880952380952381,0.5052625426317546
MAHARASHTRA,HINGOLI,0.8582099941066982,0.9999461264949898,0.30503433647807116
MAHARASHTRA,HINGOLI *,0.27999999999999997,0.8,0.3635218674965072
MAHARASHTRA,JALGAON,0.88083917658636,0.9999828761258948,0.31015395334681733
MAHARASHTRA,JALNA,0.8853088188712999,0.9999686608793757,0.31179994572729675
MAHARASHTRA,KOLHAPUR,0.8862731868016904,0.9999771334491905,0.311956515478265
MAHARASHTRA,LATUR,0.880397766839646,0.9999791571136771,0.31006780948604323
MAHARASHTRA,MUMBAI,0.8789049922894391,0.9999842623776399,0.3098739710822516
MAHARASHTRA,MUMBAI CITY,0.8763133760194682,0.9999389499389499,0.30955926658148986
MAHARASHTRA,MUMBAI SUBURBAN,0.8583654871019009,0.9999835623643895,0.3034869748214043
MAHARASHTRA,MUMBAI( SUB URBAN ),0.5763798019008449,0.995475113122172,0.49660669573657085
MAHARASHTRA,NAGPUR,0.880051152048732,0.9999856540326514,0.3098375764270412
MAHARASHTRA,NANDED,0.8795933779787658,0.9999839385811342,0.3095891307052506
MAHARASHTRA,NANDURBAR,0.8654339338170971,0.9999642806115159,0.3060115091481529
MAHARASHTRA,NANDURBAR *,0.3736171740806017,0.9646017699115044,0.48318125962099967
MAHARASHTRA,NASHIK,0.8792579566313524,0.9999895850691551,0.3098306557317313
MAHARASHTRA,OSMANABAD,0.8858229863088896,0.9999705240818252,0.31184809034755906
MAHARASHTRA,PALGHAR,0.8673903333249259,0.9999750573680535,0.3057091233646937
MAHARASHTRA,PARBHANI,0.8826962011507004,0.999965751078841,0.3107030241522989
MAHARASHTRA,PUNE,0.8748383882903052,0.9999931742478021,0.3084246329651604
MAHARASHTRA,RAIGAD,0.8445374382309035,0.9998347380598248,0.3043753484111073
MAHARASHTRA,RAIGARH,0.8851758901573475,0.9999608579927979,0.31173752385865644
MAHARASHTRA,RAIGARH(MH),0.37004975122419737,0.9714285714285714,0.47867851285500823
MAHARASHTRA,RATNAGIRI,0.89136222687397,0.9999377296220188,0.3133918278705562
MAHARASHTRA,SANGLI,0.8791252243234983,0.9999695465481012,0.3095163544154143
MAHARASHTRA,SATARA,0.8844630646513544,0.9999698049399118,0.31092191826861815
MAHARASHTRA,SINDHUDURG,0.8903110905004334,0.9998693322879917,0.31310109821073945
MAHARASHTRA,SOLAPUR,0.8823738451419454,0.9999854893709642,0.3104415186779703
MAHARASHTRA,THANE,0.8613012373028883,0.9996219698520957,0.3034775685550463
MAHARASHTRA,WARDHA,0.890315410640625,0.9999505391235533,0.31315337549678807
MAHARASHTRA,WASHIM,0.8849579847042192,0.9999454148471616,0.311264657929565
MAHARASHTRA,WASHIM *,0.38838818254041607,0.9948132780082988,0.5015534610205769
MAHARASHTRA,YAVATMAL,0.8863334291169125,0.9999835672264765,0.31177584906905215
MANIPUR,BISHNUPUR,0.8781598989849823,0.9998982706002034,0.3106147657546944
MANIPUR,CHANDEL,0.8643908456505536,0.9996372869060574,0.31058487719150235
MANIPUR,CHURACHANDPUR,0.7786928644751763,0.9998431864513094,0.2987670154246252
MANIPUR,IMPHAL EAST,0.8916972737651274,0.9999549326242733,0.3136016692773521
MANIPUR,IMPHAL WEST,0.8882531454888266,0.9999472879658426,0.31242128572101063
MANIPUR,JIRIBAM,0.8736140894561929,0.9979716024340771,0.3085875455214366
MANIPUR,KAKCHING,0.8856095488494157,0.9987293519695044,0.3113271699781962
MANIPUR,KANGPOKPI,0.075,0.75,0.23717082451262847
MANIPUR,PHERZAWL,0.3405034154012482,0.9682539682539683,0.4567364581532232
MANIPUR,SENAPATI,0.8762141392180013,0.999820788530466,0.3104028609284304
MANIPUR,TAMENGLONG,0.8583413391603733,0.9995615957913196,0.30821825334196074
MANIPUR,THOUBAL,0.8938017560445866,0.9999486652977413,0.31416014022576555
MANIPUR,UKHRUL,0.8760739095365272,0.9997270742358079,0.3102560742835673
MEGHALAYA,EAST GARO HILLS,0.5200175861015021,0.9997215260373155,0.34959528345908536
MEGHALAYA,EAST JAINTIA HILLS,0.5085991376150402,0.9993626513702996,0.3720290113295269
MEGHALAYA,EAST KHASI HILLS,0.53357032491164,0.9656549520766773,0.3099761354901843
MEGHALAYA,EASTERN WEST KHASI HILLS,0.16529725252192212,0.5765765765765766,0.2448186966639048
MEGHALAYA,JAINTIA HILLS,0.32333333333333336,0.9333333333333333,0.4234285785689294
MEGHALAYA,KAMRUP,0.0,0.0,0.0
MEGHALAYA,NORTH GARO HILLS,0.5784887475370583,0.999388379204893,0.35253581992776795
MEGHALAYA,RI BHOI,0.4972974225744169,0.982555156490508,0.3586982770386125
MEGHALAYA,SOUTH GARO HILLS,0.45042036318164413,0.9995748299319728,0.358992137966201
MEGHALAYA,SOUTH WEST GARO HILLS,0.5950003082464276,0.9997665732959851,0.34456040677997013
MEGHALAYA,SOUTH WEST KHASI HILLS,0.5616244735031601,0.9997397866250325,0.32450891939645127
MEGHALAYA,WEST GARO HILLS,0.6916246987853196,0.9999041502923416,0.2805939419067414
MEGHALAYA,WEST JAINTIA HILLS,0.4811814535818845,0.9048594302736921,0.3286059615875129
MEGHALAYA,WEST KHASI HILLS,0.4856263103081034,0.8989505247376312,0.34217520511228994
MIZORAM,AIZAWL,0.8754034275278169,0.9999541368556228,0.30949152570461397
MIZORAM,CHAMPHAI,0.832365613616308,0.9998980943646184,0.29696271401634095
MIZORAM,HNAHTHIAL,0.3584777183600713,0.96,0.46379769208286425
MIZORAM,KHAWZAWL,0.22980072463768114,0.7142857142857143,0.31417040116181605
MIZORAM,KOLASIB,0.8637534442142748,0.9998257839721254,0.3067564981410289
MIZORAM,LAWNGTLAI,0.794178030161251,0.9997764863656683,0.2907315657543293
MIZORAM,LUNGLEI,0.8501127008601752,0.9999024675704672,0.30185832097938214
MIZORAM,MAMIT,0.869188076280565,0.999819787349072,0.30818990349050596
MIZORAM,MAMMIT,0.860604757105893,0.9993315508021391,0.30588295369598806
MIZORAM,SAIHA,0.7661666219790788,0.9997085397843194,0.30594236235071137
MIZORAM,SAITUAL,0.5489219216792746,0.9642857142857143,0.4754862872136533
MIZORAM,SERCHHIP,0.8789515828323656,0.9998177842565598,0.3099974345694238
NAGALAND,CHUMUKEDIMA,0.8190438046013163,0.9980392156862745,0.3242221753090451
NAGALAND,DIMAPUR,0.8094605488410433,0.9998265695456122,0.2938647390753017
NAGALAND,KIPHIRE,0.7905655931054384,0.9992331288343558,0.3091634784471125
NAGALAND,KOHIMA,0.8284155009088897,0.9996712689020382,0.3028122171393626
NAGALAND,LONGLENG,0.7637394937096965,0.9979879275653923,0.32521046914172363
NAGALAND,MELURI,0.3875277705724559,0.9967948717948718,0.500546540135948
NAGALAND,MOKOKCHUNG,0.8633422764066712,0.9993399339933994,0.30818897714714105
NAGALAND,MON,0.8163826345553262,0.9996871088861077,0.30338849268662066
NAGALAND,NIULAND,0.6535416499074614,0.9953488372093023,0.4558389787902445
NAGALAND,NOKLAK,0.7452825011872409,0.9919354838709677,0.32003043080368093
NAGALAND,PEREN,0.7386757352223053,0.9992006394884093,0.2963433652513274
