state,district,mean_bds,max_bds
KARNATAKA,BALLARI,0.3777793944714083,0.7176113360323887
KARNATAKA,BANGALORE,0.6892039535165423,0.9999594682230869
KARNATAKA,BANGALORE RURAL,0.28961740831977467,0.44932432432432434
KARNATAKA,BELAGAVI,0.4278292988431353,0.8441295546558705
KARNATAKA,BELGAUM,0.5974873693982745,0.9998927498927499
KARNATAKA,BELLARY,0.6346919553161705,0.9998009950248756
KARNATAKA,BENGALURU,0.33261151282717094,0.5354026981177801
KARNATAKA,BENGALURU RURAL,0.02865818392134182,0.14285714285714285
KARNATAKA,BENGALURU SOUTH,0.013339672804772726,0.04163623082542001
KARNATAKA,BENGALURU URBAN,0.0,0.0
KARNATAKA,BIDAR,0.5381656825595338,0.999810641923878
KARNATAKA,BIJAPUR,0.6055443972028545,0.9997994786444756
KARNATAKA,BIJAPUR(KAR),0.25476190476190474,0.7142857142857143
KARNATAKA,CHAMARAJANAGAR,0.6697361457694784,0.995049504950495
KARNATAKA,CHAMARAJANAGAR *,0.19534802491227504,0.7777777777777778
KARNATAKA,CHAMRAJANAGAR,0.5608313262881854,0.999400479616307
KARNATAKA,CHAMRAJNAGAR,0.6304937283281337,0.9935897435897436
KARNATAKA,CHICKMAGALUR,0.6266501474354937,0.9995180722891567
KARNATAKA,CHIKKABALLAPUR,0.43416595846855444,0.9996598639455783
KARNATAKA,CHIKKAMAGALURU,0.4530807929751538,0.9985955056179775
KARNATAKA,CHIKMAGALUR,0.6942878435582134,0.9924812030075187
KARNATAKA,CHITRADURGA,0.42168584336703613,0.7255389718076285
KARNATAKA,DAKSHINA KANNADA,0.5211601803814845,0.9997771339425006
KARNATAKA,DAVANAGERE,0.6780028130184194,0.9986979166666666
KARNATAKA,DAVANGERE,0.5856203990664846,0.9368680931107454
KARNATAKA,DHARWAD,0.4909044926209532,0.9998108925869894
KARNATAKA,GADAG,0.49895547104159865,0.9995629370629371
KARNATAKA,GADAG *,0.6276381930273074,0.9915966386554622
KARNATAKA,GULBARGA,0.6606485085155119,0.9998341625207297
KARNATAKA,HASAN,0.616673280548004,0.9988801791713325
KARNATAKA,HASSAN,0.3546300993751,0.646510388918487
KARNATAKA,HAVERI,0.40261473755247784,0.7062587794599656
KARNATAKA,HAVERI *,0.631935989339494,0.993421052631579
KARNATAKA,KALABURAGI,0.3992112213191709,0.6835507369134338
KARNATAKA,KODAGU,0.5463631436762044,0.9993045897079277
KARNATAKA,KOLAR,0.42835185610339666,0.8991456553448635
KARNATAKA,KOPPAL,0.42899892766497044,0.7773262032085562
KARNATAKA,MANDYA,0.49841282536236886,0.9997968718261223
KARNATAKA,MYSORE,0.6431129695811195,0.9998142299832807
KARNATAKA,MYSURU,0.420440277560351,0.9997435239805078
KARNATAKA,RAICHUR,0.5505711098506969,0.8655493951612904
KARNATAKA,RAMANAGAR,0.38965472293897147,0.7633639768471229
KARNATAKA,RAMANAGARA,0.0,0.0
KARNATAKA,SHIMOGA,0.6060919812623593,0.9996347699050402
KARNATAKA,SHIVAMOGGA,0.4309109761282729,0.9994432071269488
KARNATAKA,TUMAKURU,0.4231211046935863,0.8045540796963947
KARNATAKA,TUMKUR,0.648340632063211,0.999825021872266
KARNATAKA,UDUPI,0.5205694935896743,0.9995855781185247
KARNATAKA,UDUPI *,0.03333333333333333,0.3333333333333333
KARNATAKA,UTTARA KANNADA,0.5066914765830633,0.999657416923604
KARNATAKA,VIJAYANAGARA,0.50032589885963,0.9996615905245347
KARNATAKA,VIJAYAPURA,0.48736861953179555,0.9995300751879699
KARNATAKA,YADGIR,0.5282744248660889,0.8783685360524399
KERALA,ALAPPUZHA,0.613228427212842,0.9998870822041553
KERALA,ERNAKULAM,0.5995588947030505,0.999928850942725
KERALA,IDUKKI,0.6422280418167688,0.9997858213750268
KERALA,KANNUR,0.6051076192153282,0.9999087008125628
KERALA,KASARAGOD,0.5951270198599513,0.9998352824905288
KERALA,KASARGOD,0.5814794934181429,0.9933333333333333
KERALA,KOLLAM,0.6088248082362074,0.9999221183800623
KERALA,KOTTAYAM,0.6350538532772907,0.9998743244941561
KERALA,KOZHIKODE,0.5803238193019006,0.9999436333915789
KERALA,MALAPPURAM,0.5575363707702918,0.9999517024873219
KERALA,PALAKKAD,0.6509637823786114,0.999937035637829
KERALA,PATHANAMTHITTA,0.6525318669688392,0.9998516760605162
KERALA,THIRUVANANTHAPURAM,0.604722499883795,0.99993424513414
KERALA,THRISSUR,0.6316714089998593,0.9999241734910524
KERALA,WAYANAD,0.6164626113213867,0.9997395154988278
LADAKH,KARGIL,0.5119597734431098,0.9962264150943396
LADAKH,LEH,0.5266659880981834,0.9969788519637462
LAKSHADWEEP,LAKSHADWEEP,0.6817027625648475,0.9978768577494692
MADANAPALLE,KADIRI ROAD,0.0,0.0
MADHYA PRADESH,AGAR MALWA,0.5305438588186339,0.9991251093613298
MADHYA PRADESH,ALIRAJPUR,0.602030748318373,0.9997630331753554
MADHYA PRADESH,ANUPPUR,0.5631692813036399,0.914853195164076
MADHYA PRADESH,ASHOK NAGAR,0.38367493641895745,0.5599939704552306
MADHYA PRADESH,ASHOKNAGAR,0.0,0.0
MADHYA PRADESH,BALAGHAT,0.40981136304829596,0.6116779623147389
MADHYA PRADESH,BARWANI,0.43314120618357793,0.7593856655290102
MADHYA PRADESH,BETUL,0.6264174179316487,0.8940552666462731
MADHYA PRADESH,BHIND,0.4193586739089722,0.9996666666666667
MADHYA PRADESH,BHOPAL,0.49265512670944417,0.7381079198590569
MADHYA PRADESH,BURHANPUR,0.668610465373405,0.9998302783435167
MADHYA PRADESH,CHHATARPUR,0.47897362729279547,0.7946776446372124
MADHYA PRADESH,CHHINDWARA,0.464224595780278,0.5703230561356099
MADHYA PRADESH,DAMOH,0.4989911508768216,0.8692868840256067
MADHYA PRADESH,DATIA,0.42923464789354837,0.9995746490854955
MADHYA PRADESH,DEWAS,0.5683210616101514,0.9998720245712823
MADHYA PRADESH,DHAR,0.43181138090190807,0.7420464973998164
MADHYA PRADESH,DINDORI,0.3695884783187751,0.4712130356065178
MADHYA PRADESH,EAST NIMAR,0.7058890062084509,0.9998027224304596
MADHYA PRADESH,GUNA,0.4835710577923151,0.8929976396538158
MADHYA PRADESH,GWALIOR,0.42036135694189725,0.8087472201630838
MADHYA PRADESH,HARDA,0.6210906296932094,0.9996217851739788
MADHYA PRADESH,HARDA *,0.7285288280525057,0.9993247805536799
MADHYA PRADESH,HOSHANGABAD,0.7424592429676381,0.9998723675813657
MADHYA PRADESH,INDORE,0.3704419353390028,0.46675346832487763
MADHYA PRADESH,JABALPUR,0.46222631556353855,0.748476303101974
MADHYA PRADESH,JHABUA,0.5422147394648056,0.9998402811052548
MADHYA PRADESH,KATNI,0.45669545593855654,0.9998023324767741
MADHYA PRADESH,KHANDWA,0.597394414253089,0.9996724533245988
MADHYA PRADESH,KHARGONE,0.638741894706149,0.9999078001106398
MADHYA PRADESH,MAIHAR,0.3954135473565948,0.9959677419354839
MADHYA PRADESH,MANDLA,0.33111476211768176,0.4872813004094801
MADHYA PRADESH,MANDSAUR,0.4838853501331427,0.8639976875270993
MADHYA PRADESH,MAUGANJ,0.3840645982916883,0.9838709677419355
MADHYA PRADESH,MORENA,0.3486275177822621,0.6699439583128503
MADHYA PRADESH,NARMADAPURAM,0.48512074034534997,0.9988950276243094
MADHYA PRADESH,NARSIMHAPUR,0.6383901313826822,0.9992872416250891
MADHYA PRADESH,NARSINGHPUR,0.5003244907760139,0.999715343011671
MADHYA PRADESH,NEEMUCH,0.3659783802175141,0.66341280270321
MADHYA PRADESH,NIWARI,0.4959585538929641,0.9947643979057592
MADHYA PRADESH,PANDHURNA,0.19586223469625003,0.9855072463768116
MADHYA PRADESH,PANNA,0.5071512001815703,0.9998394863563402
MADHYA PRADESH,RAISEN,0.5276213841743862,0.8436472346786248
MADHYA PRADESH,RAJGARH,0.6332232466672705,0.9999094366962507
MADHYA PRADESH,RATLAM,0.39550939565153803,0.5278044103547459
MADHYA PRADESH,REWA,0.5032328544965445,0.906839429227489
MADHYA PRADESH,SAGAR,0.466130164384943,0.8117488990072405
MADHYA PRADESH,SATNA,0.47401300070895414,0.6800237711180915
MADHYA PRADESH,SEHORE,0.6419777263407654,0.8811655901350558
MADHYA PRADESH,SEONI,0.3705455738129618,0.6077722021239351
MADHYA PRADESH,SHAHDOL,0.47790991036375247,0.9192890442890443
MADHYA PRADESH,SHAJAPUR,0.6233221516161389,0.999870566916904
MADHYA PRADESH,SHEOPUR,0.4041915665974763,0.9996203492786636
MADHYA PRADESH,SHIVPURI,0.5699968988268299,0.9999223481907128
MADHYA PRADESH,SIDHI,0.4870522221918138,0.999846508058327
MADHYA PRADESH,SINGRAULI,0.4071266728731553,0.9996627318718381
MADHYA PRADESH,TIKAMGARH,0.5824273837401048,0.9998962870773699
MADHYA PRADESH,UJJAIN,0.446005435470326,0.6719365456213241
MADHYA PRADESH,UMARIA,0.45617239865498005,0.9994879672299027
MADHYA PRADESH,VIDISHA,0.5253084617509277,0.6901850449085597
MADHYA PRADESH,WEST NIMAR,0.7378279338292579,0.9992223950233281
MAHARASHTRA,AHILYANAGAR,0.0007158836689038032,0.0071588366890380315
MAHARASHTRA,AHMADNAGAR,0.5940904944105782,0.9999638819662657
MAHARASHTRA,AHMED NAGAR,0.668842212843067,0.9977528089887641
MAHARASHTRA,AHMEDNAGAR,0.0,0.0
MAHARASHTRA,AKOLA,0.6925666096843675,0.9999391875456093
MAHARASHTRA,AMRAVATI,0.6985951387161873,0.9999565915700829
MAHARASHTRA,AURANGABAD,0.6028711437922316,0.9999666444296198
MAHARASHTRA,BEED,0.5145247715818753,0.8944525076600548
MAHARASHTRA,BHANDARA,0.6666588180230771,0.999881838591516
MAHARASHTRA,BID,0.5634542913517951,0.999245283018868
MAHARASHTRA,BULDANA,0.70421388978887,0.999702646446625
MAHARASHTRA,BULDHANA,0.6335162268053003,0.9999328994162249
MAHARASHTRA,CHANDRAPUR,0.6219251155358367,0.9711942809083264
MAHARASHTRA,CHATRAPATI SAMBHAJI NAGAR,0.384857061660716,0.9966329966329966
MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,0.4536154864309371,0.9987639060568603
MAHARASHTRA,DHARASHIV,0.4331257412772608,0.987012987012987
MAHARASHTRA,DHULE,0.6690275863567299,0.9999331863432885
MAHARASHTRA,DIST : THANE,0.0,0.0
MAHARASHTRA,GADCHIROLI,0.6671813628691414,0.9140078282528763
MAHARASHTRA,GONDIA,0.1874274337426492,0.504424778761062
MAHARASHTRA,GONDIYA,0.5589652326593304,0.9998341625207297
MAHARASHTRA,GONDIYA *,0.17372190151745828,0.5582655826558266
MAHARASHTRA,HINGOLI,0.5786330416063297,0.9999107859755554
MAHARASHTRA,HINGOLI *,0.2333333333333333,0.6666666666666666
MAHARASHTRA,JALGAON,0.6515305755433479,0.9999676689298416
MAHARASHTRA,JALNA,0.6453797601122473,0.9999488124488124
MAHARASHTRA,KOLHAPUR,0.6128850760488319,0.9999487074271646
MAHARASHTRA,LATUR,0.5951373973635838,0.999959763408844
MAHARASHTRA,MUMBAI,0.6768738411823574,0.9999738486885117
MAHARASHTRA,MUMBAI CITY,0.32475146866803983,0.7211670795485824
MAHARASHTRA,MUMBAI SUBURBAN,0.33151361987782213,0.6923575129533679
MAHARASHTRA,MUMBAI( SUB URBAN ),0.41975280773655443,0.9946808510638298
MAHARASHTRA,NAGPUR,0.5990508639629737,0.9126187874573689
MAHARASHTRA,NANDED,0.6039102752516575,0.9999650984224487
MAHARASHTRA,NANDURBAR,0.699697500753679,0.9230067581574692
MAHARASHTRA,NANDURBAR *,0.29454093451294105,0.8085642317380353
MAHARASHTRA,NASHIK,0.6304377306593165,0.9999675092598609
MAHARASHTRA,OSMANABAD,0.5625418071600244,0.9999300748199427
MAHARASHTRA,PALGHAR,0.45840875395962194,0.9998849649142989
MAHARASHTRA,PARBHANI,0.5875913158148963,0.9999444907021926
MAHARASHTRA,PUNE,0.4656378095624591,0.8143428936835374
MAHARASHTRA,RAIGAD,0.20213019400158933,0.4012382075471698
MAHARASHTRA,RAIGARH,0.5938820667128487,0.9999171224929554
MAHARASHTRA,RAIGARH(MH),0.15588255241933888,0.5523255813953488
MAHARASHTRA,RATNAGIRI,0.6636034645734138,0.9999036887219493
MAHARASHTRA,SANGLI,0.643647802648214,0.9999366326595273
MAHARASHTRA,SATARA,0.6082504755601151,0.9999297555493116
MAHARASHTRA,SINDHUDURG,0.6103818288412858,0.999670510708402
MAHARASHTRA,SOLAPUR,0.5486960957201054,0.9999602685843697
MAHARASHTRA,THANE,0.4581073910526441,0.7314358435681965
MAHARASHTRA,WARDHA,0.7228489371398483,0.9998889629136132
MAHARASHTRA,WASHIM,0.683957739317904,0.9999114574110147
MAHARASHTRA,WASHIM *,0.21175965301073055,0.6848484848484848
MAHARASHTRA,YAVATMAL,0.6383014918579144,0.9999578432612453
MANIPUR,BISHNUPUR,0.48084680261150525,0.9997297297297297
MANIPUR,CHANDEL,0.5216120943126538,0.9984984984984985
MANIPUR,CHURACHANDPUR,0.49458526958656546,0.9992537313432835
MANIPUR,IMPHAL EAST,0.5318450768452097,0.9998563631140477
MANIPUR,IMPHAL WEST,0.5274987606718605,0.9998760228118027
MANIPUR,JIRIBAM,0.5264951601412979,0.9968553459119497
MANIPUR,KAKCHING,0.5183896237179865,0.9968152866242038
MANIPUR,KANGPOKPI,0.0,0.0
MANIPUR,PHERZAWL,0.0,0.0
MANIPUR,SENAPATI,0.513127649126532,0.9992805755395684
MANIPUR,TAMENGLONG,0.5097722772452695,0.9984399375975039
MANIPUR,THOUBAL,0.4943817891732549,0.999890996293874
MANIPUR,UKHRUL,0.547043552363598,0.9992313604919293
MEGHALAYA,EAST GARO HILLS,0.4539365219778345,0.9967948717948718
MEGHALAYA,EAST JAINTIA HILLS,0.45924072063786303,0.991869918699187
MEGHALAYA,EAST KHASI HILLS,0.5325763588632257,0.9994977398292315
MEGHALAYA,EASTERN WEST KHASI HILLS,0.007987683233584873,0.03278688524590164
MEGHALAYA,JAINTIA HILLS,0.0711111111111111,0.3333333333333333
MEGHALAYA,KAMRUP,0.0,0.0
MEGHALAYA,NORTH GARO HILLS,0.4226036784641585,0.9855072463768116
MEGHALAYA,RI BHOI,0.4599987895554493,0.9955357142857143
MEGHALAYA,SOUTH GARO HILLS,0.4391341192110979,0.9946808510638298
MEGHALAYA,SOUTH WEST GARO HILLS,0.4814784572310941,0.9971910112359551
MEGHALAYA,SOUTH WEST KHASI HILLS,0.5292559516630111,0.9953488372093023
MEGHALAYA,WEST GARO HILLS,0.5701835145105928,0.9998082454458294
MEGHALAYA,WEST JAINTIA HILLS,0.4711065385564601,0.9965034965034965
MEGHALAYA,WEST KHASI HILLS,0.4644011204415183,0.9978768577494692
MIZORAM,AIZAWL,0.5538140103909636,0.999412455934195
MIZORAM,CHAMPHAI,0.41073616618021475,0.9989648033126294
MIZORAM,HNAHTHIAL,0.06445119208277103,0.25
MIZORAM,KHAWZAWL,0.02,0.2
MIZORAM,KOLASIB,0.4344585486585101,0.9975903614457832
MIZORAM,LAWNGTLAI,0.4979393047505963,0.9982363315696648
MIZORAM,LUNGLEI,0.5141439937373662,0.9990958408679927
MIZORAM,MAMIT,0.5633350174069898,0.9980430528375733
MIZORAM,MAMMIT,0.5848108381283226,0.997093023255814
MIZORAM,SAIHA,0.5298949612425068,0.9959677419354839
MIZORAM,SAITUAL,0.22356361775479422,0.9411764705882353
MIZORAM,SERCHHIP,0.587369531017935,0.9965397923875432
NAGALAND,CHUMUKEDIMA,0.42242073891478665,0.9902912621359223
NAGALAND,DIMAPUR,0.65113393362215,0.9995251661918328
NAGALAND,KIPHIRE,0.5968607627666985,0.9979838709677419
NAGALAND,KOHIMA,0.7007758836932417,0.9993975903614458
NAGALAND,LONGLENG,0.6347036899567968,0.9975369458128078
NAGALAND,MELURI,0.3505584883381588,0.9122137404580153
NAGALAND,MOKOKCHUNG,0.6575101978359907,0.999194847020934
NAGALAND,MON,0.6457544764135102,0.9993544222078761
NAGALAND,NIULAND,0.2875258556048445,0.9846153846153847
NAGALAND,NOKLAK,0.6091344284375391,0.9896907216494846
NAGALAND,PEREN,0.6193633908278205,0.9981684981684982
NAGALAND,PHEK,0.7286709162173939,0.9993098688750862
NAGALAND,SHAMATOR,0.1700085411213666,0.98
NAGALAND,TSEMINYU,0.3037854546590796,0.9821428571428571
NAGALAND,TUENSANG,0.6176158337034053,0.9992779783393502
NAGALAND,WOKHA,0.680299905460253,0.9987129987129987
NAGALAND,ZUNHEBOTO,0.6731005557827975,0.9991119005328597
NAGPUR,NEAR UDAY NAGAR NIT GARDEN,0.0,0.0
ODISHA,ANGUL,0.588164191667776,0.9997727789138832
ODISHA,ANUGAL,0.08333333333333333,0.5
ODISHA,ANUGUL,0.6532270345285697,0.9934640522875817
ODISHA,BALANGIR,0.5778954688820808,0.9998103546368291
ODISHA,BALESHWAR,0.6529559608862299,0.9994974874371859
ODISHA,BALESWAR,0.5947974252449734,0.9998384491114701
ODISHA,BALIANTA,0.0,0.0
ODISHA,BARGARH,0.5947061308310133,0.9998080982536941
ODISHA,BAUDH,0.7173319799837545,0.9988372093023256
ODISHA,BHADRAK,0.5865462812645348,0.9998381353188734
ODISHA,BHADRAK(R),0.0,0.0
ODISHA,BOUDH,0.6106607399589294,0.9994117647058823
ODISHA,CUTTACK,0.6205434174412209,0.9999010586722074
ODISHA,DEBAGARH,0.5720375462848465,0.9991341991341991
ODISHA,DHENKANAL,0.6029516008255895,0.9998213966779782
ODISHA,GAJAPATI,0.6170613896414106,0.9997751798561151
ODISHA,GANJAM,0.5721453031099772,0.9999145737228772
ODISHA,JAGATSINGHAPUR,0.6387158889267486,0.9996590521650187
ODISHA,JAGATSINGHPUR,0.7044805547351259,0.9990196078431373
ODISHA,JAJAPUR,0.6072420310660495,0.9997689997689998
ODISHA,JAJPUR,0.548332886590844,0.9996121024049651
ODISHA,JHARSUGUDA,0.5566256535255242,0.9994086339444116
ODISHA,KALAHANDI,0.58731470006187,0.999867056633874
ODISHA,KANDHAMAL,0.5496317846076868,0.9997697974217311
ODISHA,KENDRAPARA,0.5813468144505332,0.9998187092095722
ODISHA,KENDUJHAR,0.5846982280515605,0.9998692126602144
ODISHA,KHORDA,0.5998314953296974,0.9998549883990719
ODISHA,KHORDHA,0.6996195137807937,0.9989795918367347
ODISHA,KORAPUT,0.6152170682137796,0.9998856227839414
ODISHA,MALKANGIRI,0.5574911289423531,0.9996121024049651
ODISHA,MAYURBHANJ,0.5891371467213349,0.9999150526673463
ODISHA,NABARANGAPUR,0.576722001159488,0.99986753212346
ODISHA,NABARANGPUR,0.0,0.0
ODISHA,NAYAGARH,0.6119833277137497,0.9997744191292578
ODISHA,NUAPADA,0.6074973016189268,0.999738082765846
ODISHA,PURI,0.5945534820932619,0.9997840639170805
ODISHA,RAYAGADA,0.5741016054889614,0.9997773820124666
ODISHA,SAMBALPUR,0.564912328958972,0.9997084548104956
ODISHA,SONAPUR,0.5633151068397335,0.9993909866017052
ODISHA,SUBARNAPUR,0.574955594130517,0.9984962406015038
ODISHA,SUNDARGARH,0.6575164829451154,0.9993485342019544
ODISHA,SUNDERGARH,0.5954127295492049,0.9998425692695214
ORISSA,ANGUL,0.0,0.0
ORISSA,ANUGUL,0.17813405434184892,0.5737704918032787
ORISSA,ANUGUL  *,0.05,0.5
ORISSA,BALANGIR,0.6702415116498102,0.999514091350826
ORISSA,BALESHWAR,0.685348193873408,0.9966216216216216
ORISSA,BALESWAR,0.13166666666666665,0.4
ORISSA,BARGARH,0.5357113158255222,0.9915966386554622
ORISSA,BAUDH,0.16999999999999998,0.5
ORISSA,BHADRAK,0.6707459745483375,0.9984051036682615
ORISSA,CUTTACK,0.7178648955545384,0.9988023952095808
ORISSA,DEBAGARH,0.06190476190476191,0.3333333333333333
ORISSA,DHENKANAL,0.675903628056823,0.9952380952380953
ORISSA,GAJAPATI,0.19178164043375853,0.631578947368421
ORISSA,GANJAM,0.6523411023597981,0.9985528219971056
ORISSA,JAGATSINGHAPUR,0.27225823728644033,0.7450980392156863
ORISSA,JAJAPUR,0.5790653084741451,0.9861111111111112
ORISSA,JAJAPUR  *,0.0,0.0
ORISSA,JHARSUGUDA,0.11708485958485959,0.4222222222222222
ORISSA,KALAHANDI,0.13305555555555554,0.4
ORISSA,KANDHAMAL,0.16678072298344385,0.5053763440860215
ORISSA,KENDRAPARA,0.1839019826976685,0.5188679245283019
ORISSA,KENDRAPARA *,0.0,0.0
ORISSA,KENDUJHAR,0.22693799883239735,0.9821428571428571
ORISSA,KHORDA,0.05,0.25
ORISSA,KHORDHA,0.7350790558156367,0.9994040524433849
ORISSA,KHORDHA  *,0.05,0.5
ORISSA,KORAPUT,0.6607774487946545,0.9924242424242424
ORISSA,MALKANGIRI,0.2577558359163115,0.9655172413793104
ORISSA,MAYURBHANJ,0.21235659093530157,0.64
ORISSA,NABARANGAPUR,0.17023809523809524,0.6666666666666666
ORISSA,NAYAGARH,0.5061619997263198,0.9878048780487805
ORISSA,NUAPADA,0.075,0.5
ORISSA,PURI,0.6566067967159374,0.9977477477477478
ORISSA,RAYAGADA,0.6530187960739186,0.9962546816479401
ORISSA,SAMBALPUR,0.12747012377294067,0.3333333333333333
ORISSA,SONAPUR,0.14404761904761904,0.5333333333333333
ORISSA,SUBARNAPUR,0.10646116335771509,0.2777777777777778
ORISSA,SUNDARGARH,0.5052235090020902,0.9925925925925926
ORISSA,SUNDERGARH,0.08333333333333333,0.5
PONDICHERRY,CUDDALORE,0.2,0.6666666666666666
PONDICHERRY,KARAIKAL,0.3874516387895427,0.9943820224719101
PONDICHERRY,PONDICHERRY,0.7525897299615882,0.9995567375886525
PONDICHERRY,VILUPPURAM,0.18333333333333332,0.6666666666666666
PONDICHERRY,YANAM,0.13825953918801565,0.46938775510204084
PUDUCHERRY,KARAIKAL,0.6549808475901104,0.9990740740740741
PUDUCHERRY,PONDICHERRY,0.25318295739348373,0.7142857142857143
PUDUCHERRY,PUDUCHERRY,0.4816845189226416,0.9993288590604027
PUDUCHERRY,YANAM,0.15480473427281938,0.6590909090909091
PUNJAB,AMRITSAR,0.47151239125858824,0.999928479473609
PUNJAB,BARNALA,0.5955427782721635,0.9996898263027295
PUNJAB,BATHINDA,0.5699388930242179,0.999847723465814
PUNJAB,FARIDKOT,0.6061660664982298,0.9996885705387729
PUNJAB,FATEHGARH SAHIB,0.5762253470059906,0.9995985547972702
PUNJAB,FAZILKA,0.5209891598201871,0.9997436554729556
PUNJAB,FEROZEPUR,0.5330416806889036,0.9997310381925767
PUNJAB,FIROZPUR,0.6329881537745672,0.9992647058823529
PUNJAB,GURDASPUR,0.5030185564393468,0.8482326538245746
PUNJAB,HOSHIARPUR,0.5182444551914682,0.8434713914908024
PUNJAB,JALANDHAR,0.616354905076521,0.999919935948759
PUNJAB,KAPURTHALA,0.66136038180568,0.9998147462022972
PUNJAB,LUDHIANA,0.4591840892284642,0.7716640547913401
PUNJAB,MALERKOTLA,0.4623676946170062,0.9991980753809142
PUNJAB,MANSA,0.5701904115305164,0.9997789078045545
PUNJAB,MOGA,0.5812144264333154,0.9998032270759544
PUNJAB,MUKTSAR,0.6864057650275492,0.9991212653778558
PUNJAB,NAWANSHAHR,0.3257947863168066,0.9926470588235294
PUNJAB,PATHANKOT,0.4747514239204299,0.9992841803865425
PUNJAB,PATIALA,0.39367320856023336,0.5433844848313415
PUNJAB,RUPNAGAR,0.6345991625782622,0.9997416020671834
PUNJAB,S.A.S NAGAR,0.0,0.0
PUNJAB,S.A.S NAGAR(MOHALI),0.5597460878259362,0.9972826086956522
PUNJAB,SANGRUR,0.6086812379393901,0.999870214146658
PUNJAB,SAS NAGAR (MOHALI),0.31511730083508366,0.5835461510397665
PUNJAB,SHAHEED BHAGAT SINGH NAGAR,0.677003914416079,0.9996582365003418
PUNJAB,SRI MUKTSAR SAHIB,0.5952518685330339,0.9997550820475141
PUNJAB,TARN TARAN,0.6055812150477718,0.9998752027954574
PUTTENAHALLI,5TH CROSS,0.0,0.0
RAJA ANNAMALAI PURAM,NEAR DHYANA ASHRAM,0.0,0.0
RAJASTHAN,AJMER,0.37829927240940575,0.6889887640449438
RAJASTHAN,ALWAR,0.48885232523651184,0.9999175393749484
RAJASTHAN,BALOTRA,0.0014705882352941176,0.014705882352941176
RAJASTHAN,BANSWARA,0.48309716235961925,0.9998130491680688
RAJASTHAN,BARAN,0.44788754242233253,0.7937276362870974
RAJASTHAN,BARMER,0.5295941859772775,0.9998682997497695
RAJASTHAN,BEAWAR,0.0013729977116704805,0.013729977116704805
RAJASTHAN,BHARATPUR,0.4876964419170002,0.9998638344226579
RAJASTHAN,BHILWARA,0.5212889579692163,0.9998477002741395
RAJASTHAN,BIKANER,0.4689267169984063,0.7648263662601248
RAJASTHAN,BUNDI,0.5001442946442431,0.9996971532404604
RAJASTHAN,CHITTAURGARH,0.6219403389533024,0.9959514170040485
RAJASTHAN,CHITTORGARH,0.47472189463843906,0.9996996996996997
RAJASTHAN,CHURU,0.49269206918677105,0.8253518168452005
RAJASTHAN,DAUSA,0.5709948195197057,0.9998230088495575
RAJASTHAN,DEEG,0.04064524249098691,0.13367174280879865
RAJASTHAN,DHAULPUR,0.21900927695828348,0.9878048780487805
RAJASTHAN,DHOLPUR,0.36800909644127255,0.9996450124245652
RAJASTHAN,DIDWANA-KUCHAMAN,0.0029257720787430014,0.02040816326530612
RAJASTHAN,DUNGARPUR,0.5347806558620114,0.9997839706200043
RAJASTHAN,GANGANAGAR,0.49771945478733287,0.8892015135344912
RAJASTHAN,HANUMANGARH,0.45625348108266817,0.9179248313523932
RAJASTHAN,JAIPUR,0.415512220347931,0.6820610029295192
RAJASTHAN,JAISALMER,0.5147877027755521,0.9995374653098983
RAJASTHAN,JALOR,0.5838413597641785,0.9998522021874077
RAJASTHAN,JALORE,0.0031457018927444798,0.022082018927444796
RAJASTHAN,JHALAWAR,0.5157398134982975,0.9997304582210242
RAJASTHAN,JHUNJHUNU,0.6116446066651877,0.9894736842105263
RAJASTHAN,JHUNJHUNUN,0.5541468813948038,0.9998995883120795
RAJASTHAN,JODHPUR,0.47677748279682824,0.8255796670630202
RAJASTHAN,KARAULI,0.4988760411136763,0.9997944501541624
RAJASTHAN,KHAIRTHAL-TIJARA,0.0012557077625570776,0.012557077625570776
RAJASTHAN,KOTA,0.4138389523301956,0.9998044583496285
RAJASTHAN,KOTPUTLI-BEHROR,0.0014457831325301205,0.014457831325301205
RAJASTHAN,NAGAUR,0.5550530744662824,0.9999158320006734
RAJASTHAN,PALI,0.5824834720610913,0.9013349836442401
RAJASTHAN,PHALODI,0.0013333333333333335,0.013333333333333334
RAJASTHAN,PRATAPGARH,0.43041882598910436,0.9996217851739788
RAJASTHAN,RAJSAMAND,0.45917899105626275,0.9996281145407214
RAJASTHAN,SALUMBAR,0.0008771929824561403,0.008771929824561403
RAJASTHAN,SAWAI MADHOPUR,0.5237327255973996,0.9997357992073976
RAJASTHAN,SIKAR,0.5492605575417426,0.9998988366211431
RAJASTHAN,SIROHI,0.5138007316036697,0.9997387669801463
RAJASTHAN,TONK,0.4716621069955031,0.9997566317838891
RAJASTHAN,UDAIPUR,0.510136290307143,0.9492357646313455
SIKKIM,EAST,0.49855070558005227,0.9982363315696648
SIKKIM,EAST SIKKIM,0.4826531463277159,0.996031746031746
SIKKIM,MANGAN,0.0,0.0
SIKKIM,NAMCHI,0.005713339566775752,0.021739130434782608
SIKKIM,NORTH,0.2921434701120719,0.9666666666666667
SIKKIM,NORTH SIKKIM,0.5758660217434013,0.9782608695652174
SIKKIM,SOUTH,0.4979649911355983,0.9975845410628019
